# n_pixels = 249990000
# n_pixels_in_grid = 127797488
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 4.300172e-06
# frac_tau_underflow = 4.884324e-01
# frac_tau_overflow = 3.529421e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,9.046548e-01,2.914546e-04,9634384
-2.875000e+00,-2.916667e+00,-2.833333e+00,8.492196e-01,2.823836e-04,9044011
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.904196e-01,2.724321e-04,8417803
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.288709e-01,2.616103e-04,7762322
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.698972e-01,2.508035e-04,7134265
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.187563e-01,2.410401e-04,6589625
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.688530e-01,2.311157e-04,6058165
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.261109e-01,2.222635e-04,5602971
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.869570e-01,2.138330e-04,5185990
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.527831e-01,2.061933e-04,4822045
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.219308e-01,1.990445e-04,4493475
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.955139e-01,1.927127e-04,4212140
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.718970e-01,1.868705e-04,3960625
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.500031e-01,1.812865e-04,3727460
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.307339e-01,1.762255e-04,3522247
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.131414e-01,1.714746e-04,3334890
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.954494e-01,1.665601e-04,3146474
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.812106e-01,1.624970e-04,2994834
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.617538e-01,1.567747e-04,2787623
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.468095e-01,1.522335e-04,2628469
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.303398e-01,1.470666e-04,2453071
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.155790e-01,1.422763e-04,2295871
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.002116e-01,1.371116e-04,2132212
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.827152e-01,1.309836e-04,1945879
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.668471e-01,1.251667e-04,1776887
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.514475e-01,1.192506e-04,1612884
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.341165e-01,1.122201e-04,1428313
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.177911e-01,1.051685e-04,1254451
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.050003e-01,9.929439e-05,1118231
-5.416667e-01,-5.833333e-01,-5.000000e-01,9.369367e-02,9.379606e-05,997818
-4.583333e-01,-5.000000e-01,-4.166667e-01,8.171306e-02,8.759417e-05,870227
-3.750000e-01,-4.166667e-01,-3.333333e-01,7.352473e-02,8.308951e-05,783023
-2.916667e-01,-3.333333e-01,-2.500000e-01,6.294856e-02,7.688159e-05,670389
-2.083333e-01,-2.500000e-01,-1.666667e-01,5.421402e-02,7.134857e-05,577368
-1.250000e-01,-1.666667e-01,-8.333333e-02,4.737257e-02,6.669495e-05,504508
