statistic,value
mean_flux,0.9758575399723852
median_flux,0.998942494392395
std_flux,0.09568770300608567
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,196.63361406249246
median_tau,0.0010580444941297174
effective_tau,0.024438666365748762
deep_absorption_frac,0.003351458058322333
moderate_absorption_frac,0.008090079603184128
weak_absorption_frac,0.9885584623384935
tau_eff_err,0.0006272755903671797
tau_eff_std,0.06272755903671796
mean_flux_err,0.00033015800445659627
mean_flux_std,0.033015800445659625
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,11.857753191490806
hi_fraction_eff,0.0020609861518446774
