ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.758329e+04,2.897531e+03
HI 1215Å,13625,1.362500e+01,3.443800e-02,1.552702e+04,1.103675e+00
