k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,5.174720e+00,6.249941e+01,6.249941e-01
2.783676e-03,2.876868e+00,6.849411e+00,6.849411e-02
5.567352e-03,2.455574e+00,4.542159e+00,4.542159e-02
8.351028e-03,2.177317e+00,3.695445e+00,3.695445e-02
1.113470e-02,1.852466e+00,2.983734e+00,2.983734e-02
1.391838e-02,1.575513e+00,2.482208e+00,2.482208e-02
1.670206e-02,1.370173e+00,2.061967e+00,2.061967e-02
1.948573e-02,1.197247e+00,1.777092e+00,1.777092e-02
2.226941e-02,1.006905e+00,1.468620e+00,1.468620e-02
2.505308e-02,8.797845e-01,1.254690e+00,1.254690e-02
2.783676e-02,7.525755e-01,1.043494e+00,1.043494e-02
3.062044e-02,6.564088e-01,9.422889e-01,9.422889e-03
3.340411e-02,5.650373e-01,7.851309e-01,7.851309e-03
3.618779e-02,4.947673e-01,6.771886e-01,6.771886e-03
3.897146e-02,4.241849e-01,5.884384e-01,5.884384e-03
4.175514e-02,3.718562e-01,5.074006e-01,5.074006e-03
4.453882e-02,3.324928e-01,4.479568e-01,4.479568e-03
4.732249e-02,2.820766e-01,3.685202e-01,3.685202e-03
5.010617e-02,2.506023e-01,3.384751e-01,3.384751e-03
5.288985e-02,2.249272e-01,3.036240e-01,3.036240e-03
5.567352e-02,1.902555e-01,2.467820e-01,2.467820e-03
5.845720e-02,1.694203e-01,2.261262e-01,2.261262e-03
6.124087e-02,1.504535e-01,1.940954e-01,1.940954e-03
6.402455e-02,1.361669e-01,1.802209e-01,1.802209e-03
6.680823e-02,1.176646e-01,1.546762e-01,1.546762e-03
6.959190e-02,1.042122e-01,1.345453e-01,1.345453e-03
7.237558e-02,9.138651e-02,1.217585e-01,1.217585e-03
7.515925e-02,8.334169e-02,1.100405e-01,1.100405e-03
7.794293e-02,7.274181e-02,9.264822e-02,9.264822e-04
8.072661e-02,6.580628e-02,8.424497e-02,8.424497e-04
8.351028e-02,5.856830e-02,7.631022e-02,7.631022e-04
8.629396e-02,5.116586e-02,6.589655e-02,6.589655e-04
8.907763e-02,4.684845e-02,5.999264e-02,5.999264e-04
9.186131e-02,4.099710e-02,5.365506e-02,5.365506e-04
9.464499e-02,3.693363e-02,4.824022e-02,4.824022e-04
9.742866e-02,3.288617e-02,4.232354e-02,4.232354e-04
1.002123e-01,2.955309e-02,3.867138e-02,3.867138e-04
1.029960e-01,2.669787e-02,3.368114e-02,3.368114e-04
1.057797e-01,2.361608e-02,2.983135e-02,2.983135e-04
1.085634e-01,2.101343e-02,2.659958e-02,2.659958e-04
1.113470e-01,1.862346e-02,2.331311e-02,2.331311e-04
1.141307e-01,1.675087e-02,2.162991e-02,2.162991e-04
1.169144e-01,1.493859e-02,1.938971e-02,1.938971e-04
