# n_pixels = 249990000
# n_pixels_in_grid = 128639478
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 4.508180e-06
# frac_tau_underflow = 4.849379e-01
# frac_tau_overflow = 4.790992e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,8.779940e-01,2.861866e-04,9412057
-2.875000e+00,-2.916667e+00,-2.833333e+00,8.233215e-01,2.771330e-04,8825971
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.713704e-01,2.682471e-04,8269057
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.123330e-01,2.577775e-04,7636179
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.580004e-01,2.477517e-04,7053736
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.059155e-01,2.377440e-04,6495388
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.595342e-01,2.284635e-04,5998182
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.179116e-01,2.198018e-04,5551990
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.800096e-01,2.116062e-04,5145682
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.482340e-01,2.044824e-04,4805049
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.177745e-01,1.974124e-04,4478524
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.894881e-01,1.906122e-04,4175296
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.653391e-01,1.846084e-04,3916419
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.436756e-01,1.790514e-04,3684187
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.268489e-01,1.746132e-04,3503806
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.093778e-01,1.698823e-04,3316517
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.923254e-01,1.651341e-04,3133716
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.790908e-01,1.613527e-04,2991841
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.640129e-01,1.569337e-04,2830207
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.495840e-01,1.525850e-04,2675530
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.351695e-01,1.481133e-04,2521007
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.199375e-01,1.432363e-04,2357720
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.043569e-01,1.380696e-04,2190697
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.878836e-01,1.323878e-04,2014104
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.737667e-01,1.273171e-04,1862771
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.570593e-01,1.210418e-04,1683669
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.436552e-01,1.157615e-04,1539978
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.289682e-01,1.096844e-04,1382534
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.180543e-01,1.049408e-04,1265537
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.068435e-01,9.983380e-05,1145358
-4.583333e-01,-5.000000e-01,-4.166667e-01,9.458182e-02,9.393065e-05,1013913
-3.750000e-01,-4.166667e-01,-3.333333e-01,8.159231e-02,8.724250e-05,874666
-2.916667e-01,-3.333333e-01,-2.500000e-01,7.379890e-02,8.297140e-05,791121
-2.083333e-01,-2.500000e-01,-1.666667e-01,6.557433e-02,7.821147e-05,702954
-1.250000e-01,-1.666667e-01,-8.333333e-02,5.625433e-02,7.244051e-05,603044
-4.166667e-02,-8.333333e-02,0.000000e+00,4.771810e-02,6.671832e-05,511536
4.166667e-02,0.000000e+00,8.333333e-02,4.006938e-02,6.113780e-05,429542
1.250000e-01,8.333333e-02,1.666667e-01,3.346385e-02,5.587164e-05,358731
2.083333e-01,1.666667e-01,2.500000e-01,2.781494e-02,5.093808e-05,298175
2.916667e-01,2.500000e-01,3.333333e-01,2.283060e-02,4.614898e-05,244743
3.750000e-01,3.333333e-01,4.166667e-01,1.843030e-02,4.146385e-05,197572
4.583333e-01,4.166667e-01,5.000000e-01,1.440705e-02,3.665988e-05,154443
5.416667e-01,5.000000e-01,5.833333e-01,1.086245e-02,3.183225e-05,116445
6.250000e-01,5.833333e-01,6.666667e-01,8.347235e-03,2.790454e-05,89482
7.083333e-01,6.666667e-01,7.500000e-01,6.636408e-03,2.488112e-05,71142
7.916667e-01,7.500000e-01,8.333333e-01,5.581739e-03,2.281856e-05,59836
8.750000e-01,8.333333e-01,9.166667e-01,4.317275e-03,2.006820e-05,46281
9.583333e-01,9.166667e-01,1.000000e+00,3.399081e-03,1.780673e-05,36438
1.041667e+00,1.000000e+00,1.083333e+00,2.705048e-03,1.588514e-05,28998
1.125000e+00,1.083333e+00,1.166667e+00,2.288909e-03,1.461227e-05,24537
1.208333e+00,1.166667e+00,1.250000e+00,2.000568e-03,1.366093e-05,21446
1.291667e+00,1.250000e+00,1.333333e+00,1.817638e-03,1.302139e-05,19485
1.375000e+00,1.333333e+00,1.416667e+00,1.525006e-03,1.192722e-05,16348
1.458333e+00,1.416667e+00,1.500000e+00,1.166609e-03,1.043197e-05,12506
1.541667e+00,1.500000e+00,1.583333e+00,1.101777e-03,1.013795e-05,11811
1.625000e+00,1.583333e+00,1.666667e+00,1.003829e-03,9.676834e-06,10761
1.708333e+00,1.666667e+00,1.750000e+00,8.042943e-04,8.661857e-06,8622
1.791667e+00,1.750000e+00,1.833333e+00,7.633426e-04,8.438461e-06,8183
1.875000e+00,1.833333e+00,1.916667e+00,6.398347e-04,7.725692e-06,6859
1.958333e+00,1.916667e+00,2.000000e+00,6.668870e-04,7.887323e-06,7149
