statistic,value
mean_flux,0.39402048577192406
median_flux,0.40924006700515747
std_flux,0.3049304489458992
min_flux,2.9382650407717056e-39
max_flux,0.9930100440979004
mean_tau,2572.3865643092404
median_tau,0.8934532403945923
effective_tau,0.9313523766908774
deep_absorption_frac,0.2830385274613161
moderate_absorption_frac,0.2926591123958511
weak_absorption_frac,0.42430236014283285
tau_eff_err,0.002897042668295679
tau_eff_std,0.2897042668295679
mean_flux_err,0.0007699006473161023
mean_flux_std,0.07699006473161023
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.41619782857751114
tau_eff_H_total,inf
hi_fraction_eff,0.0
