statistic,value
mean_flux,0.8502210087021218
median_flux,0.9688299298286438
std_flux,0.25397511587247806
min_flux,2.9382650407717056e-39
max_flux,0.9997996687889099
mean_tau,1385.293925400799
median_tau,0.03166622668504715
effective_tau,0.16225895305678822
deep_absorption_frac,0.0431836013956259
moderate_absorption_frac,0.06487763594587695
weak_absorption_frac,0.8919387626584971
tau_eff_err,0.0023510370322240297
tau_eff_std,0.23510370322240295
mean_flux_err,0.0007024915266079573
mean_flux_std,0.07024915266079573
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,207.1093548336605
hi_fraction_eff,0.0007834457938329392
