statistic,value
mean_flux,0.9056970063413569
median_flux,0.9887197017669678
std_flux,0.20471778709862154
min_flux,2.9382650407717056e-39
max_flux,0.9999933838844299
mean_tau,744.5220518676258
median_tau,0.011344406753778458
effective_tau,0.09905045896017285
deep_absorption_frac,0.022919456010137583
moderate_absorption_frac,0.04013272990586531
weak_absorption_frac,0.9369478140839971
tau_eff_err,0.0016107413964227088
tau_eff_std,0.16107413964227088
mean_flux_err,0.0006091947031320046
mean_flux_std,0.06091947031320046
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,44.77950114545968
hi_fraction_eff,0.002211959854844315
