statistic,value
mean_flux,0.5583064989744887
median_flux,0.6736611127853394
std_flux,0.33208152523757495
min_flux,2.9382650407717056e-39
max_flux,0.998245358467102
mean_tau,1629.72544470718
median_tau,0.39502811431884766
effective_tau,0.5828471860843019
deep_absorption_frac,0.18222249246663796
moderate_absorption_frac,0.1854546670971445
weak_absorption_frac,0.6323228404362176
tau_eff_err,0.001967546711323995
tau_eff_std,0.19675467113239953
mean_flux_err,0.0007800998480602033
mean_flux_std,0.07800998480602032
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.43883343667444474
tau_eff_H_total,inf
hi_fraction_eff,0.0
