ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.429765e+05,5.480864e+04
HI 1215Å,117051,1.170510e+02,4.406483e-01,3.698207e+03,1.688022e+00
