k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.054613e+02,2.008010e+02,2.008010e+00,4.960081e+01,1.185512e+02,1.185512e+00
2.137918e-03,1.012213e+02,9.637998e+01,9.637998e-01,5.172798e+01,5.086168e+01,5.086168e-01
4.275836e-03,8.273415e+01,8.007823e+01,8.007823e-01,4.151885e+01,3.990598e+01,3.990598e-01
6.413753e-03,6.857825e+01,6.673884e+01,6.673884e-01,3.457468e+01,3.349642e+01,3.349642e-01
8.551671e-03,6.234890e+01,5.974996e+01,5.974996e-01,3.202720e+01,3.043069e+01,3.043069e-01
1.068959e-02,5.303327e+01,5.267627e+01,5.267627e-01,2.743662e+01,2.716834e+01,2.716834e-01
1.282751e-02,4.561088e+01,4.598482e+01,4.598482e-01,2.367767e+01,2.356264e+01,2.356264e-01
1.496542e-02,4.148777e+01,4.147294e+01,4.147294e-01,2.167989e+01,2.158995e+01,2.158995e-01
1.710334e-02,3.615967e+01,3.509280e+01,3.509280e-01,1.892086e+01,1.843147e+01,1.843147e-01
1.924126e-02,3.177946e+01,3.155119e+01,3.155119e-01,1.657665e+01,1.651088e+01,1.651088e-01
2.137918e-02,2.835426e+01,2.829152e+01,2.829152e-01,1.505402e+01,1.493420e+01,1.493420e-01
2.351710e-02,2.552398e+01,2.583407e+01,2.583407e-01,1.376301e+01,1.391420e+01,1.391420e-01
2.565501e-02,2.287664e+01,2.287767e+01,2.287767e-01,1.239219e+01,1.238990e+01,1.238990e-01
2.779293e-02,2.098118e+01,2.117670e+01,2.117670e-01,1.148672e+01,1.146486e+01,1.146486e-01
2.993085e-02,1.807793e+01,1.853188e+01,1.853188e-01,9.824062e+00,1.005982e+01,1.005982e-01
3.206877e-02,1.622706e+01,1.630525e+01,1.630525e-01,8.874943e+00,8.838830e+00,8.838830e-02
3.420668e-02,1.532275e+01,1.542168e+01,1.542168e-01,8.470095e+00,8.469821e+00,8.469821e-02
3.634460e-02,1.368325e+01,1.424539e+01,1.424539e-01,7.461720e+00,7.609745e+00,7.609745e-02
3.848252e-02,1.213091e+01,1.246394e+01,1.246394e-01,6.779404e+00,6.907744e+00,6.907744e-02
4.062044e-02,1.114209e+01,1.164586e+01,1.164586e-01,6.224845e+00,6.405187e+00,6.405187e-02
4.275836e-02,1.026052e+01,1.061888e+01,1.061888e-01,5.795083e+00,5.961539e+00,5.961539e-02
4.489627e-02,9.341180e+00,9.770903e+00,9.770903e-02,5.221761e+00,5.338542e+00,5.338542e-02
4.703419e-02,8.375082e+00,8.728331e+00,8.728331e-02,4.728812e+00,4.835086e+00,4.835086e-02
4.917211e-02,7.800432e+00,8.023610e+00,8.023610e-02,4.422383e+00,4.514323e+00,4.514323e-02
5.131003e-02,6.803333e+00,7.164654e+00,7.164654e-02,3.871257e+00,3.978256e+00,3.978256e-02
5.344794e-02,6.410770e+00,6.615116e+00,6.615116e-02,3.627912e+00,3.724277e+00,3.724277e-02
5.558586e-02,5.621199e+00,5.792914e+00,5.792914e-02,3.278742e+00,3.320846e+00,3.320846e-02
5.772378e-02,5.246923e+00,5.481823e+00,5.481823e-02,3.031077e+00,3.146798e+00,3.146798e-02
5.986170e-02,4.716588e+00,4.874982e+00,4.874982e-02,2.750301e+00,2.799060e+00,2.799060e-02
6.199962e-02,4.252439e+00,4.482572e+00,4.482572e-02,2.465911e+00,2.592673e+00,2.592673e-02
6.413753e-02,3.929072e+00,4.099522e+00,4.099522e-02,2.306752e+00,2.355401e+00,2.355401e-02
6.627545e-02,3.547848e+00,3.794917e+00,3.794917e-02,2.066549e+00,2.170234e+00,2.170234e-02
6.841337e-02,3.205442e+00,3.403192e+00,3.403192e-02,1.868625e+00,1.917794e+00,1.917794e-02
7.055129e-02,2.934909e+00,3.041415e+00,3.041415e-02,1.727398e+00,1.729735e+00,1.729735e-02
7.268920e-02,2.778031e+00,2.988125e+00,2.988125e-02,1.625224e+00,1.704635e+00,1.704635e-02
7.482712e-02,2.470704e+00,2.597342e+00,2.597342e-02,1.482589e+00,1.534802e+00,1.534802e-02
7.696504e-02,2.184993e+00,2.293740e+00,2.293740e-02,1.296475e+00,1.343315e+00,1.343315e-02
7.910296e-02,2.059263e+00,2.137092e+00,2.137092e-02,1.226401e+00,1.233835e+00,1.233835e-02
8.124088e-02,1.842669e+00,1.929116e+00,1.929116e-02,1.112900e+00,1.133392e+00,1.133392e-02
8.337879e-02,1.664652e+00,1.754197e+00,1.754197e-02,1.016237e+00,1.053930e+00,1.053930e-02
8.551671e-02,1.533805e+00,1.622514e+00,1.622514e-02,9.182564e-01,9.487705e-01,9.487705e-03
8.765463e-02,1.400710e+00,1.465600e+00,1.465600e-02,8.424414e-01,8.673047e-01,8.673047e-03
8.979255e-02,1.314509e+00,1.374161e+00,1.374161e-02,7.873000e-01,7.966028e-01,7.966028e-03
9.193046e-02,1.169619e+00,1.221815e+00,1.221815e-02,7.121024e-01,7.382286e-01,7.382286e-03
9.406838e-02,1.039879e+00,1.078438e+00,1.078438e-02,6.362117e-01,6.474272e-01,6.474272e-03
9.620630e-02,9.942662e-01,1.045097e+00,1.045097e-02,5.880162e-01,5.994233e-01,5.994233e-03
9.834422e-02,8.835670e-01,9.203816e-01,9.203816e-03,5.290630e-01,5.423965e-01,5.423965e-03
1.004821e-01,8.296887e-01,8.951204e-01,8.951204e-03,4.897235e-01,5.146215e-01,5.146215e-03
1.026201e-01,7.456111e-01,7.801637e-01,7.801637e-03,4.377799e-01,4.469239e-01,4.469239e-03
1.047580e-01,7.081293e-01,7.401050e-01,7.401050e-03,4.133235e-01,4.263009e-01,4.263009e-03
1.068959e-01,6.381642e-01,6.665261e-01,6.665261e-03,3.746348e-01,3.892439e-01,3.892439e-03
1.090338e-01,6.009910e-01,6.242423e-01,6.242423e-03,3.483096e-01,3.592401e-01,3.592401e-03
1.111717e-01,5.494361e-01,5.688080e-01,5.688080e-03,3.152509e-01,3.254226e-01,3.254226e-03
1.133096e-01,5.087195e-01,5.256510e-01,5.256510e-03,2.939430e-01,2.998430e-01,2.998430e-03
1.154476e-01,4.688654e-01,4.835269e-01,4.835269e-03,2.650328e-01,2.698202e-01,2.698202e-03
1.175855e-01,4.482216e-01,4.758166e-01,4.758166e-03,2.515916e-01,2.595433e-01,2.595433e-03
1.197234e-01,4.166313e-01,4.296596e-01,4.296596e-03,2.297741e-01,2.375002e-01,2.375002e-03
1.218613e-01,3.928799e-01,4.044657e-01,4.044657e-03,2.144159e-01,2.233442e-01,2.233442e-03
1.239992e-01,3.553542e-01,3.627950e-01,3.627950e-03,1.931976e-01,1.953320e-01,1.953320e-03
1.261371e-01,3.441869e-01,3.610503e-01,3.610503e-03,1.817249e-01,1.877007e-01,1.877007e-03
1.282751e-01,3.182338e-01,3.318698e-01,3.318698e-03,1.692645e-01,1.738302e-01,1.738302e-03
1.304130e-01,3.023912e-01,3.158722e-01,3.158722e-03,1.528937e-01,1.592421e-01,1.592421e-03
1.325509e-01,2.864847e-01,2.995612e-01,2.995612e-03,1.435383e-01,1.477795e-01,1.477795e-03
1.346888e-01,2.725072e-01,2.807481e-01,2.807481e-03,1.354911e-01,1.395185e-01,1.395185e-03
1.368267e-01,2.504518e-01,2.609597e-01,2.609597e-03,1.249251e-01,1.302745e-01,1.302745e-03
1.389647e-01,2.430370e-01,2.515750e-01,2.515750e-03,1.170512e-01,1.204922e-01,1.204922e-03
1.411026e-01,2.309972e-01,2.410105e-01,2.410105e-03,1.091836e-01,1.116860e-01,1.116860e-03
1.432405e-01,2.181572e-01,2.290532e-01,2.290532e-03,1.014327e-01,1.069631e-01,1.069631e-03
1.453784e-01,2.080750e-01,2.219342e-01,2.219342e-03,9.201722e-02,9.608035e-02,9.608035e-04
1.475163e-01,2.011991e-01,2.075783e-01,2.075783e-03,8.790192e-02,8.996382e-02,8.996382e-04
1.496542e-01,1.925639e-01,2.004091e-01,2.004091e-03,8.133659e-02,8.463150e-02,8.463150e-04
1.517922e-01,1.831734e-01,1.951063e-01,1.951063e-03,7.686119e-02,8.081193e-02,8.081193e-04
1.539301e-01,1.755533e-01,1.853617e-01,1.853617e-03,7.363015e-02,7.623362e-02,7.623362e-04
1.560680e-01,1.685706e-01,1.817473e-01,1.817473e-03,6.854063e-02,7.218852e-02,7.218852e-04
1.582059e-01,1.656501e-01,1.757892e-01,1.757892e-03,6.487767e-02,6.847848e-02,6.847848e-04
1.603438e-01,1.594984e-01,1.695570e-01,1.695570e-03,6.094630e-02,6.451145e-02,6.451145e-04
1.624818e-01,1.520672e-01,1.660250e-01,1.660250e-03,5.772026e-02,6.081874e-02,6.081874e-04
1.646197e-01,1.442051e-01,1.558383e-01,1.558383e-03,5.349781e-02,5.745896e-02,5.745896e-04
1.667576e-01,1.402251e-01,1.511958e-01,1.511958e-03,5.144734e-02,5.441411e-02,5.441411e-04
1.688955e-01,1.362170e-01,1.455514e-01,1.455514e-03,4.892132e-02,5.130925e-02,5.130925e-04
1.710334e-01,1.317429e-01,1.424273e-01,1.424273e-03,4.633142e-02,4.989365e-02,4.989365e-04
1.731713e-01,1.225024e-01,1.321840e-01,1.321840e-03,4.292566e-02,4.576574e-02,4.576574e-04
1.753093e-01,1.184365e-01,1.284002e-01,1.284002e-03,4.082696e-02,4.316405e-02,4.316405e-04
1.774472e-01,1.159239e-01,1.231782e-01,1.231782e-03,3.870311e-02,4.092709e-02,4.092709e-04
1.795851e-01,1.074578e-01,1.163702e-01,1.163702e-03,3.679531e-02,3.863309e-02,3.863309e-04
1.817230e-01,1.055497e-01,1.136273e-01,1.136273e-03,3.496024e-02,3.716706e-02,3.716706e-04
1.838609e-01,1.001213e-01,1.077087e-01,1.077087e-03,3.297614e-02,3.435994e-02,3.435994e-04
1.859988e-01,9.612515e-02,1.040368e-01,1.040368e-03,3.109317e-02,3.342348e-02,3.342348e-04
1.881368e-01,9.165717e-02,9.852190e-02,9.852190e-04,2.903407e-02,3.062154e-02,3.062154e-04
1.902747e-01,8.850357e-02,9.435292e-02,9.435292e-04,2.734019e-02,2.900262e-02,2.900262e-04
1.924126e-01,8.263248e-02,8.758171e-02,8.758171e-04,2.565550e-02,2.722790e-02,2.722790e-04
1.945505e-01,7.940837e-02,8.471860e-02,8.471860e-04,2.468952e-02,2.565683e-02,2.565683e-04
1.966884e-01,7.406134e-02,7.942588e-02,7.942588e-04,2.272001e-02,2.374557e-02,2.374557e-04
1.988264e-01,7.018755e-02,7.635432e-02,7.635432e-04,2.128653e-02,2.261876e-02,2.261876e-04
2.009643e-01,6.710232e-02,7.105414e-02,7.105414e-04,2.022567e-02,2.127307e-02,2.127307e-04
2.031022e-01,6.394065e-02,6.778687e-02,6.778687e-04,1.904455e-02,2.017182e-02,2.017182e-04
2.052401e-01,5.884374e-02,6.192167e-02,6.192167e-04,1.828310e-02,1.951065e-02,1.951065e-04
2.073780e-01,5.785402e-02,6.067833e-02,6.067833e-04,1.680554e-02,1.767634e-02,1.767634e-04
2.095159e-01,5.268233e-02,5.476058e-02,5.476058e-04,1.583877e-02,1.687489e-02,1.687489e-04
2.116539e-01,4.981711e-02,5.203324e-02,5.203324e-04,1.487805e-02,1.570062e-02,1.570062e-04
2.137918e-01,4.651202e-02,4.876916e-02,4.876916e-04,1.375031e-02,1.438361e-02,1.438361e-04
2.159297e-01,4.453344e-02,4.641339e-02,4.641339e-04,1.306497e-02,1.376207e-02,1.376207e-04
2.180676e-01,4.178300e-02,4.388501e-02,4.388501e-04,1.208926e-02,1.280414e-02,1.280414e-04
2.202055e-01,3.919885e-02,4.178618e-02,4.178618e-04,1.150866e-02,1.215232e-02,1.215232e-04
2.223435e-01,3.748302e-02,3.886744e-02,3.886744e-04,1.086011e-02,1.148151e-02,1.148151e-04
2.244814e-01,3.413010e-02,3.559646e-02,3.559646e-04,9.813047e-03,1.023000e-02,1.023000e-04
2.266193e-01,3.181770e-02,3.324084e-02,3.324084e-04,9.324825e-03,9.718995e-03,9.718995e-05
2.287572e-01,2.955999e-02,3.056906e-02,3.056906e-04,8.675904e-03,9.240461e-03,9.240461e-05
2.308951e-01,2.811746e-02,2.953787e-02,2.953787e-04,8.133287e-03,8.464463e-03,8.464463e-05
2.330330e-01,2.625840e-02,2.741892e-02,2.741892e-04,7.544695e-03,7.912936e-03,7.912936e-05
2.351710e-01,2.389775e-02,2.494956e-02,2.494956e-04,7.011598e-03,7.360363e-03,7.360363e-05
2.373089e-01,2.243757e-02,2.333413e-02,2.333413e-04,6.581485e-03,6.903001e-03,6.903001e-05
2.394468e-01,2.096360e-02,2.206733e-02,2.206733e-04,6.023629e-03,6.316402e-03,6.316402e-05
2.415847e-01,1.951737e-02,2.025913e-02,2.025913e-04,5.662357e-03,5.991012e-03,5.991012e-05
2.437226e-01,1.786523e-02,1.840716e-02,1.840716e-04,5.326386e-03,5.644664e-03,5.644664e-05
2.458605e-01,1.720842e-02,1.772301e-02,1.772301e-04,4.938245e-03,5.196446e-03,5.196446e-05
2.479985e-01,1.612157e-02,1.679107e-02,1.679107e-04,4.693608e-03,4.971772e-03,4.971772e-05
2.501364e-01,1.468066e-02,1.568673e-02,1.568673e-04,4.280001e-03,4.570323e-03,4.570323e-05
2.522743e-01,1.401328e-02,1.456476e-02,1.456476e-04,3.948042e-03,4.134242e-03,4.134242e-05
2.544122e-01,1.301307e-02,1.372372e-02,1.372372e-04,3.688288e-03,3.992371e-03,3.992371e-05
2.565501e-01,1.182579e-02,1.233900e-02,1.233900e-04,3.406022e-03,3.608654e-03,3.608654e-05
2.586881e-01,1.116202e-02,1.175547e-02,1.175547e-04,3.148949e-03,3.279823e-03,3.279823e-05
2.608260e-01,1.058311e-02,1.106934e-02,1.106934e-04,2.957569e-03,3.127118e-03,3.127118e-05
2.629639e-01,9.767789e-03,1.028156e-02,1.028156e-04,2.772664e-03,2.970340e-03,2.970340e-05
2.651018e-01,9.055608e-03,9.363048e-03,9.363048e-05,2.543016e-03,2.685640e-03,2.685640e-05
2.672397e-01,8.679936e-03,9.207352e-03,9.207352e-05,2.425591e-03,2.549572e-03,2.549572e-05
2.693776e-01,7.894986e-03,8.300546e-03,8.300546e-05,2.238123e-03,2.420396e-03,2.420396e-05
2.715156e-01,7.392986e-03,7.727703e-03,7.727703e-05,2.050423e-03,2.213642e-03,2.213642e-05
2.736535e-01,7.020638e-03,7.424047e-03,7.424047e-05,1.881961e-03,2.059248e-03,2.059248e-05
