statistic,value
mean_flux,0.40716705702402683
median_flux,0.4322855770587921
std_flux,0.3083730387677346
min_flux,2.9382650407717056e-39
max_flux,0.9938583374023438
mean_tau,2464.3008039674064
median_tau,0.8386688232421875
effective_tau,0.8985317182365129
deep_absorption_frac,0.27409388539364055
moderate_absorption_frac,0.2818407821799014
weak_absorption_frac,0.44406533242645807
tau_eff_err,0.002849917970988039
tau_eff_std,0.2849917970988039
mean_flux_err,0.0008069631369393641
mean_flux_std,0.08069631369393641
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.44055043683658957
tau_eff_H_total,inf
hi_fraction_eff,0.0
