ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,7.127192e+04,1.853656e+04
HI 1215Å,44124,4.412400e+01,1.278948e-01,6.672393e+03,1.326182e+00
