statistic,value
mean_flux,0.969695076305931
median_flux,0.9987297058105469
std_flux,0.11092689622167572
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,188.81114802022321
median_tau,0.001271137036383152
effective_tau,0.0307736112281686
deep_absorption_frac,0.004698751950078003
moderate_absorption_frac,0.011193163726549061
weak_absorption_frac,0.9841080843233729
tau_eff_err,0.0005743802318169869
tau_eff_std,0.05743802318169869
mean_flux_err,0.00037077972632150235
mean_flux_std,0.037077972632150236
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,11.890912250956585
hi_fraction_eff,0.0025879940481110535
