statistic,value
mean_flux,0.3997118761647428
median_flux,0.4194572865962982
std_flux,0.30616586895342895
min_flux,2.9382650407717056e-39
max_flux,0.9856637716293335
mean_tau,2046.9336678649613
median_tau,0.8687936067581177
effective_tau,0.9170113010098934
deep_absorption_frac,0.2785863424587655
moderate_absorption_frac,0.2882783948308111
weak_absorption_frac,0.4331352627104234
tau_eff_err,0.0024136229003201694
tau_eff_std,0.24136229003201695
mean_flux_err,0.000729527683375171
mean_flux_std,0.0729527683375171
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4265497161007413
tau_eff_H_total,inf
hi_fraction_eff,0.0
