statistic,value
mean_flux,0.9721952773407702
median_flux,0.9987756609916687
std_flux,0.10489397929340337
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,127.0413994633693
median_tau,0.0012251394800841808
effective_tau,0.02819859208596453
deep_absorption_frac,0.0040252930117204684
moderate_absorption_frac,0.010150318012720509
weak_absorption_frac,0.985824388975559
tau_eff_err,0.0005577076668242738
tau_eff_std,0.055770766682427385
mean_flux_err,0.0002989209788718938
mean_flux_std,0.02989209788718938
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,13.344189730921281
hi_fraction_eff,0.002113173713896641
