ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10003,1.000300e+01,9.999994e-01,9.965478e+03,1.285901e+03
HI 1215Å,8879,8.879000e+00,1.904920e-02,6.668270e+03,1.038935e+00
