k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,2.363447e+00,3.436307e+01,3.436307e-01
2.513274e-03,1.652728e+00,5.212437e+00,5.212437e-02
5.026548e-03,1.382822e+00,2.932973e+00,2.932973e-02
7.539822e-03,1.217701e+00,2.489224e+00,2.489224e-02
1.005310e-02,1.067173e+00,2.040764e+00,2.040764e-02
1.256637e-02,9.369422e-01,1.746639e+00,1.746639e-02
1.507964e-02,8.157312e-01,1.458366e+00,1.458366e-02
1.759292e-02,7.377435e-01,1.302455e+00,1.302455e-02
2.010619e-02,6.501677e-01,1.102502e+00,1.102502e-02
2.261947e-02,5.594535e-01,9.628560e-01,9.628560e-03
2.513274e-02,4.910217e-01,8.141995e-01,8.141995e-03
2.764602e-02,4.366938e-01,7.239070e-01,7.239070e-03
3.015929e-02,3.827011e-01,6.152438e-01,6.152438e-03
3.267256e-02,3.329046e-01,5.215520e-01,5.215520e-03
3.518584e-02,2.924387e-01,4.591055e-01,4.591055e-03
3.769911e-02,2.492857e-01,3.727031e-01,3.727031e-03
4.021239e-02,2.256558e-01,3.393178e-01,3.393178e-03
4.272566e-02,1.981000e-01,3.049977e-01,3.049977e-03
4.523893e-02,1.772939e-01,2.654127e-01,2.654127e-03
4.775221e-02,1.592702e-01,2.346507e-01,2.346507e-03
5.026548e-02,1.407143e-01,2.109969e-01,2.109969e-03
5.277876e-02,1.266161e-01,1.925910e-01,1.925910e-03
5.529203e-02,1.123202e-01,1.607895e-01,1.607895e-03
5.780530e-02,1.006072e-01,1.484953e-01,1.484953e-03
6.031858e-02,8.913244e-02,1.266413e-01,1.266413e-03
6.283185e-02,8.301102e-02,1.224671e-01,1.224671e-03
6.534513e-02,7.309225e-02,1.062293e-01,1.062293e-03
6.785840e-02,6.718488e-02,9.865444e-02,9.865444e-04
7.037168e-02,5.874678e-02,8.530972e-02,8.530972e-04
7.288495e-02,5.313050e-02,7.628228e-02,7.628228e-04
7.539822e-02,4.892880e-02,7.074352e-02,7.074352e-04
7.791150e-02,4.271385e-02,6.250326e-02,6.250326e-04
8.042477e-02,3.910522e-02,5.676906e-02,5.676906e-04
