# n_pixels = 278760000
# n_pixels_in_grid = 275803535
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.060577e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,1.479314e-06,2.537002e-07,34
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.000712e-06,2.086629e-07,23
-2.291667e+00,-2.333333e+00,-2.250000e+00,8.701846e-07,1.945792e-07,20
-2.208333e+00,-2.250000e+00,-2.166667e+00,8.440791e-06,6.060135e-07,194
-2.125000e+00,-2.166667e+00,-2.083333e+00,2.567045e-05,1.056836e-06,590
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.462780e-04,2.522785e-06,3362
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.111187e-04,4.229357e-06,9449
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.265684e-03,7.420844e-06,29090
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.310879e-03,1.200224e-05,76096
-1.708333e+00,-1.750000e+00,-1.666667e+00,8.147669e-03,1.882814e-05,187263
-1.625000e+00,-1.666667e+00,-1.583333e+00,1.827366e-02,2.819704e-05,419995
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.654340e-02,3.987450e-05,839900
-1.458333e+00,-1.500000e+00,-1.416667e+00,6.797621e-02,5.438376e-05,1562340
-1.375000e+00,-1.416667e+00,-1.333333e+00,1.196719e-01,7.215839e-05,2750495
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.921190e-01,9.142729e-05,4415591
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.788133e-01,1.101406e-04,6408140
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.744780e-01,1.276450e-04,8606862
