statistic,value
mean_flux,0.9735352708459775
median_flux,0.9988501071929932
std_flux,0.10152636090873146
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,119.917196616679
median_tau,0.0011505252914503217
effective_tau,0.026821223859616137
deep_absorption_frac,0.0036293451738069523
moderate_absorption_frac,0.009568346733869354
weak_absorption_frac,0.9868023080923237
tau_eff_err,0.00047380555622845137
tau_eff_std,0.047380555622845134
mean_flux_err,0.0003163178807048344
mean_flux_std,0.03163178807048344
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,12.68910667777634
hi_fraction_eff,0.002113720324588285
