statistic,value
mean_flux,0.974969863576109
median_flux,0.9989386796951294
std_flux,0.09776071063572911
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,294.1942912214348
median_tau,0.0010618680389598012
effective_tau,0.025348717614696255
deep_absorption_frac,0.0034087763510540423
moderate_absorption_frac,0.008630153206128244
weak_absorption_frac,0.9879610704428177
tau_eff_err,0.0007999611143668973
tau_eff_std,0.07999611143668973
mean_flux_err,0.00035867166363514973
mean_flux_std,0.035867166363514974
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,11.022772755433133
hi_fraction_eff,0.002299667870607737
