statistic,value
mean_flux,0.22760359675862582
median_flux,0.14681139588356018
std_flux,0.23717358713200543
min_flux,2.9382650407717056e-39
max_flux,0.9868937730789185
mean_tau,2988.1735688185313
median_tau,1.9186065196990967
effective_tau,1.480149773873167
deep_absorption_frac,0.44551237253569
moderate_absorption_frac,0.38080823217118254
weak_absorption_frac,0.17367939529312745
tau_eff_err,0.003462043132166122
tau_eff_std,0.3462043132166122
mean_flux_err,0.000601701074651281
mean_flux_std,0.060170107465128096
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.37449130634198013
tau_eff_H_total,inf
hi_fraction_eff,0.0
