statistic,value
mean_flux,0.2348670801550968
median_flux,0.1585608720779419
std_flux,0.2406027089403705
min_flux,2.9382650407717056e-39
max_flux,0.984832763671875
mean_tau,3846.3289888226573
median_tau,1.8416167497634888
effective_tau,1.4487355412205456
deep_absorption_frac,0.43421348289145706
moderate_absorption_frac,0.3831815350749409
weak_absorption_frac,0.182604982033602
tau_eff_err,0.004021609436151496
tau_eff_std,0.4021609436151496
mean_flux_err,0.0006023198825776754
mean_flux_std,0.06023198825776754
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.38659497950287874
tau_eff_H_total,inf
hi_fraction_eff,0.0
