statistic,value
mean_flux,0.9423127162088488
median_flux,0.9962215423583984
std_flux,0.1591660256850722
min_flux,2.9382650407717056e-39
max_flux,0.9999995827674866
mean_tau,380.88312066514885
median_tau,0.0037856395356357098
effective_tau,0.05941808899807147
deep_absorption_frac,0.011698722250310245
moderate_absorption_frac,0.023319216803787287
weak_absorption_frac,0.9649820609459024
tau_eff_err,0.0009551274319217975
tau_eff_std,0.09551274319217976
mean_flux_err,0.0005496343984461799
mean_flux_std,0.05496343984461799
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,18.16867840737061
hi_fraction_eff,0.0032703583332160226
