statistic,value
mean_flux,0.5670802576928863
median_flux,0.6877122521400452
std_flux,0.33168888879206354
min_flux,2.9382650407717056e-39
max_flux,0.9989116787910461
mean_tau,1882.1204657522703
median_tau,0.3743847906589508
effective_tau,0.5672544373121171
deep_absorption_frac,0.17844530061701822
moderate_absorption_frac,0.17746062204046492
weak_absorption_frac,0.6440940773425169
tau_eff_err,0.0022796878560976
tau_eff_std,0.22796878560975997
mean_flux_err,0.0008335429150567506
mean_flux_std,0.08335429150567505
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.4580593353836631
tau_eff_H_total,352.04566483792075
hi_fraction_eff,0.0016113092514337742
