statistic,value
mean_flux,0.9627350672798578
median_flux,0.997830867767334
std_flux,0.12256571313998009
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,401.2734738283331
median_tau,0.002171493601053953
effective_tau,0.037977016893143464
deep_absorption_frac,0.0060042222320676976
moderate_absorption_frac,0.01374247928758141
weak_absorption_frac,0.9802532984803509
tau_eff_err,0.001021945064085142
tau_eff_std,0.1021945064085142
mean_flux_err,0.0004525303577160375
mean_flux_std,0.04525303577160375
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,14.667502505831258
hi_fraction_eff,0.0025891944747274544
