statistic,value
mean_flux,0.9103475169299344
median_flux,0.9893458485603333
std_flux,0.19828440884164963
min_flux,2.9382650407717056e-39
max_flux,0.9999971985816956
mean_tau,783.7543095929392
median_tau,0.010711334645748138
effective_tau,0.09392886563523013
deep_absorption_frac,0.020893908399710354
moderate_absorption_frac,0.037632969768283855
weak_absorption_frac,0.9414731218320058
tau_eff_err,0.0015331648806804507
tau_eff_std,0.15331648806804507
mean_flux_err,0.0006323317717692247
mean_flux_std,0.06323317717692246
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,21.2503165338199
hi_fraction_eff,0.004420116066660948
