ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,7.166952e+04,1.875835e+04
HI 1215Å,47197,4.719700e+01,1.335263e-01,1.118877e+04,1.347173e+00
