statistic,value
mean_flux,0.2333214116501304
median_flux,0.1562538594007492
std_flux,0.23984143029858382
min_flux,2.9382650407717056e-39
max_flux,0.9732443690299988
mean_tau,3003.3689299227663
median_tau,1.8562732934951782
effective_tau,1.4553383268401427
deep_absorption_frac,0.4371401670389434
moderate_absorption_frac,0.38194523323945484
weak_absorption_frac,0.18091459972160176
tau_eff_err,0.0033409628530711895
tau_eff_std,0.33409628530711893
mean_flux_err,0.0006148366085913045
mean_flux_std,0.06148366085913046
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3826838993111408
tau_eff_H_total,inf
hi_fraction_eff,0.0
