statistic,value
mean_flux,0.9613746054646886
median_flux,0.997721254825592
std_flux,0.12446457282223941
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,263.95558943890404
median_tau,0.002281374763697386
effective_tau,0.039391137991492985
deep_absorption_frac,0.006179212263523991
moderate_absorption_frac,0.014211993265694918
weak_absorption_frac,0.9796087944707811
tau_eff_err,0.0007722096608472522
tau_eff_std,0.07722096608472521
mean_flux_err,0.0004348938907003101
mean_flux_std,0.04348938907003101
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,14.754911240368783
hi_fraction_eff,0.002669696680323024
