statistic,value
mean_flux,0.7930629767126398
median_flux,0.9358150959014893
std_flux,0.28861286153918336
min_flux,2.9382650407717056e-39
max_flux,0.9997504353523254
mean_tau,1653.338902971827
median_tau,0.06633735448122025
effective_tau,0.23185264472169026
deep_absorption_frac,0.06716126501395236
moderate_absorption_frac,0.08867367250374085
weak_absorption_frac,0.8441650624823068
tau_eff_err,0.0022521536116802948
tau_eff_std,0.22521536116802948
mean_flux_err,0.000799925624654904
mean_flux_std,0.0799925624654904
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.36269435312609166
tau_eff_H_total,239.3001914024597
hi_fraction_eff,0.0009688778063832172
