ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,9.097500e+04,2.695939e+04
HI 1215Å,65178,6.517800e+01,1.877336e-01,8.806448e+03,1.486582e+00
