statistic,value
mean_flux,0.7144276216964972
median_flux,0.8700746297836304
std_flux,0.3181634993718558
min_flux,2.9382650407717056e-39
max_flux,0.9997755885124207
mean_tau,2162.3489938591883
median_tau,0.13917632400989532
effective_tau,0.33627358597846235
deep_absorption_frac,0.10574665750391327
moderate_absorption_frac,0.1140570266865193
weak_absorption_frac,0.7801963158095674
tau_eff_err,0.002548607436523499
tau_eff_std,0.2548607436523499
mean_flux_err,0.0008691518320873416
mean_flux_std,0.08691518320873416
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.4549193766854303
tau_eff_H_total,172.79937141429858
hi_fraction_eff,0.0019460347737838668
