statistic,value
mean_flux,0.41811087541521863
median_flux,0.4519928991794586
std_flux,0.3090540484196179
min_flux,2.9382650407717056e-39
max_flux,0.9945412874221802
mean_tau,2814.3103443123664
median_tau,0.7940888404846191
effective_tau,0.8720086294410048
deep_absorption_frac,0.26320860397891516
moderate_absorption_frac,0.2772097398401632
weak_absorption_frac,0.4595816561809216
tau_eff_err,0.0029633332300933036
tau_eff_std,0.29633332300933035
mean_flux_err,0.0008358095211060674
mean_flux_std,0.08358095211060675
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.46530133497873205
tau_eff_H_total,inf
hi_fraction_eff,0.0
