# n_pixels = 294050000
# n_pixels_in_grid = 289379033
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.588494e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,6.634897e-07,1.658724e-07,16
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.847003e-06,4.924065e-07,141
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.181841e-05,7.000622e-07,285
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.778982e-05,8.589005e-07,429
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.362445e-05,1.344999e-06,1052
-1.875000e+00,-1.916667e+00,-1.833333e+00,7.704774e-05,1.787463e-06,1858
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.508195e-04,2.500840e-06,3637
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.336728e-04,3.112871e-06,5635
-1.625000e+00,-1.666667e+00,-1.583333e+00,4.770076e-04,4.447539e-06,11503
-1.541667e+00,-1.583333e+00,-1.500000e+00,1.040725e-03,6.569391e-06,25097
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.485764e-03,1.015283e-05,59944
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.618057e-03,1.526336e-05,135479
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.321792e-02,2.341200e-05,318749
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.796385e-02,3.405302e-05,674346
-1.125000e+00,-1.166667e+00,-1.083333e+00,5.290915e-02,4.684061e-05,1275900
