ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10004,1.000400e+01,9.999987e-01,9.904574e+03,1.315415e+03
HI 1215Å,8574,8.574000e+00,1.854786e-02,5.372573e+03,1.041264e+00
