statistic,value
mean_flux,0.848613868825203
median_flux,0.9677654504776001
std_flux,0.25431107051840157
min_flux,2.9382650407717056e-39
max_flux,0.9999760389328003
mean_tau,934.6382390537711
median_tau,0.03276548907160759
effective_tau,0.16415100316433232
deep_absorption_frac,0.043131082461067144
moderate_absorption_frac,0.0659963832865288
weak_absorption_frac,0.8908725342524041
tau_eff_err,0.0015626104932465964
tau_eff_std,0.15626104932465965
mean_flux_err,0.0006950688309773555
mean_flux_std,0.06950688309773555
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,66.44501938483978
hi_fraction_eff,0.0024704786683743068
