statistic,value
mean_flux,0.9787497695580922
median_flux,0.9991147518157959
std_flux,0.08847119842754227
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,195.61221038788491
median_tau,0.0008856406202539802
effective_tau,0.021479267122268407
deep_absorption_frac,0.002796451858074323
moderate_absorption_frac,0.006795667826713069
weak_absorption_frac,0.9904078803152127
tau_eff_err,0.000708144178095723
tau_eff_std,0.0708144178095723
mean_flux_err,0.00031041058111816
mean_flux_std,0.031041058111815997
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,11.871231667432925
hi_fraction_eff,0.0018093544356958921
