ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.717504e+05,6.927381e+04
HI 1215Å,116806,1.168060e+02,6.609140e-01,4.993142e+03,1.684037e+00
