statistic,value
mean_flux,0.4059845775564969
median_flux,0.42941510677337646
std_flux,0.3071932002704373
min_flux,2.9382650407717056e-39
max_flux,0.9942429661750793
mean_tau,3300.1346337531954
median_tau,0.8453311920166016
effective_tau,0.9014401064159497
deep_absorption_frac,0.27262205407243667
moderate_absorption_frac,0.28627276653630335
weak_absorption_frac,0.44110517939126
tau_eff_err,0.003278887151815948
tau_eff_std,0.3278887151815948
mean_flux_err,0.0008237169348726948
mean_flux_std,0.08237169348726948
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4402005007066222
tau_eff_H_total,inf
hi_fraction_eff,0.0
