statistic,value
mean_flux,0.8009567732016732
median_flux,0.9410915374755859
std_flux,0.2848679769251348
min_flux,2.9382650407717056e-39
max_flux,0.9998594522476196
mean_tau,1384.525225111646
median_tau,0.06071482598781586
effective_tau,0.221948299410355
deep_absorption_frac,0.06403337242690177
moderate_absorption_frac,0.08525532818376673
weak_absorption_frac,0.8507112993893315
tau_eff_err,0.002066812615910153
tau_eff_std,0.20668126159101533
mean_flux_err,0.0007972540270730504
mean_flux_std,0.07972540270730503
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.3894483930685331
tau_eff_H_total,192.49247620383574
hi_fraction_eff,0.0011530232432636343
