k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.114391e+02,2.186261e+02,2.186261e+00,5.451843e+01,1.372401e+02,1.372401e+00
2.136747e-03,1.022621e+02,9.611369e+01,9.611369e-01,5.051426e+01,4.882276e+01,4.882276e-01
4.273494e-03,9.091415e+01,8.790005e+01,8.790005e-01,4.574803e+01,4.360366e+01,4.360366e-01
6.410241e-03,7.272989e+01,7.174285e+01,7.174285e-01,3.666311e+01,3.652972e+01,3.652972e-01
8.546988e-03,6.250100e+01,6.145265e+01,6.145265e-01,3.243216e+01,3.167623e+01,3.167623e-01
1.068374e-02,5.307439e+01,5.235799e+01,5.235799e-01,2.763199e+01,2.735956e+01,2.735956e-01
1.282048e-02,4.492448e+01,4.565406e+01,4.565406e-01,2.385265e+01,2.389088e+01,2.389088e-01
1.495723e-02,3.990843e+01,4.074032e+01,4.074032e-01,2.108047e+01,2.134449e+01,2.134449e-01
1.709398e-02,3.575867e+01,3.595367e+01,3.595367e-01,1.925953e+01,1.922254e+01,1.922254e-01
1.923072e-02,3.234611e+01,3.194618e+01,3.194618e-01,1.758127e+01,1.736526e+01,1.736526e-01
2.136747e-02,2.825284e+01,2.795020e+01,2.795020e-01,1.535731e+01,1.521030e+01,1.521030e-01
2.350422e-02,2.519499e+01,2.535414e+01,2.535414e-01,1.380047e+01,1.374816e+01,1.374816e-01
2.564097e-02,2.254822e+01,2.321582e+01,2.321582e-01,1.230941e+01,1.239340e+01,1.239340e-01
2.777771e-02,2.060647e+01,2.085882e+01,2.085882e-01,1.141873e+01,1.151150e+01,1.151150e-01
2.991446e-02,1.853195e+01,1.872736e+01,1.872736e-01,1.018713e+01,1.017017e+01,1.017017e-01
3.205121e-02,1.608665e+01,1.667142e+01,1.667142e-01,8.960317e+00,9.116754e+00,9.116754e-02
3.418795e-02,1.438209e+01,1.474997e+01,1.474997e-01,8.088859e+00,8.309522e+00,8.309522e-02
3.632470e-02,1.335327e+01,1.364000e+01,1.364000e-01,7.493917e+00,7.481001e+00,7.481001e-02
3.846145e-02,1.214041e+01,1.222359e+01,1.222359e-01,6.904703e+00,6.881851e+00,6.881851e-02
4.059819e-02,1.110327e+01,1.164746e+01,1.164746e-01,6.308311e+00,6.530301e+00,6.530301e-02
4.273494e-02,1.010132e+01,1.061547e+01,1.061547e-01,5.726311e+00,5.978494e+00,5.978494e-02
4.487169e-02,9.013606e+00,9.316627e+00,9.316627e-02,5.167505e+00,5.259125e+00,5.259125e-02
4.700844e-02,8.374043e+00,8.625407e+00,8.625407e-02,4.814046e+00,4.885991e+00,4.885991e-02
4.914518e-02,7.532797e+00,7.757504e+00,7.757504e-02,4.344149e+00,4.459800e+00,4.459800e-02
5.128193e-02,6.734459e+00,6.929724e+00,6.929724e-02,3.948670e+00,4.027419e+00,4.027419e-02
5.341868e-02,6.145938e+00,6.447298e+00,6.447298e-02,3.569075e+00,3.694042e+00,3.694042e-02
5.555542e-02,5.702426e+00,5.995740e+00,5.995740e-02,3.333061e+00,3.412119e+00,3.412119e-02
5.769217e-02,5.086937e+00,5.191393e+00,5.191393e-02,2.963710e+00,2.984310e+00,2.984310e-02
5.982892e-02,4.661378e+00,4.866493e+00,4.866493e-02,2.737689e+00,2.806075e+00,2.806075e-02
6.196567e-02,4.184616e+00,4.334666e+00,4.334666e-02,2.451164e+00,2.526175e+00,2.526175e-02
6.410241e-02,3.832296e+00,3.962195e+00,3.962195e-02,2.258777e+00,2.298453e+00,2.298453e-02
6.623916e-02,3.483219e+00,3.720652e+00,3.720652e-02,2.067020e+00,2.144042e+00,2.144042e-02
6.837591e-02,3.143129e+00,3.373770e+00,3.373770e-02,1.886496e+00,1.950529e+00,1.950529e-02
7.051265e-02,2.862979e+00,3.021775e+00,3.021775e-02,1.712825e+00,1.762146e+00,1.762146e-02
7.264940e-02,2.594095e+00,2.757334e+00,2.757334e-02,1.570629e+00,1.632121e+00,1.632121e-02
7.478615e-02,2.364914e+00,2.520308e+00,2.520308e-02,1.437065e+00,1.493147e+00,1.493147e-02
7.692290e-02,2.122719e+00,2.197660e+00,2.197660e-02,1.304690e+00,1.322288e+00,1.322288e-02
7.905964e-02,1.968048e+00,2.055345e+00,2.055345e-02,1.186760e+00,1.218642e+00,1.218642e-02
8.119639e-02,1.821114e+00,1.909691e+00,1.909691e-02,1.098467e+00,1.133355e+00,1.133355e-02
8.333314e-02,1.686794e+00,1.787681e+00,1.787681e-02,1.030762e+00,1.065306e+00,1.065306e-02
8.546988e-02,1.539566e+00,1.627319e+00,1.627319e-02,9.332536e-01,9.679741e-01,9.679741e-03
8.760663e-02,1.365696e+00,1.453702e+00,1.453702e-02,8.364965e-01,8.718140e-01,8.718140e-03
8.974338e-02,1.251167e+00,1.314248e+00,1.314248e-02,7.639562e-01,7.901368e-01,7.901368e-03
9.188012e-02,1.151610e+00,1.222178e+00,1.222178e-02,6.999952e-01,7.162982e-01,7.162982e-03
9.401687e-02,1.041264e+00,1.095380e+00,1.095380e-02,6.367657e-01,6.552390e-01,6.552390e-03
9.615362e-02,9.503069e-01,1.010422e+00,1.010422e-02,5.837038e-01,6.113849e-01,6.113849e-03
9.829037e-02,8.898228e-01,9.351619e-01,9.351619e-03,5.415723e-01,5.563644e-01,5.563644e-03
1.004271e-01,8.200893e-01,8.919663e-01,8.919663e-03,4.960355e-01,5.201634e-01,5.201634e-03
1.025639e-01,7.285788e-01,7.531088e-01,7.531088e-03,4.422486e-01,4.484675e-01,4.484675e-03
1.047006e-01,6.920256e-01,7.324634e-01,7.324634e-03,4.093394e-01,4.222957e-01,4.222957e-03
1.068374e-01,6.448484e-01,6.806886e-01,6.806886e-03,3.754526e-01,3.865077e-01,3.865077e-03
1.089741e-01,5.924873e-01,6.251513e-01,6.251513e-03,3.493735e-01,3.663157e-01,3.663157e-03
1.111108e-01,5.473135e-01,5.786022e-01,5.786022e-03,3.155696e-01,3.295442e-01,3.295442e-03
1.132476e-01,5.084956e-01,5.325491e-01,5.325491e-03,2.941808e-01,2.989682e-01,2.989682e-03
1.153843e-01,4.694395e-01,4.887814e-01,4.887814e-03,2.691028e-01,2.763301e-01,2.763301e-03
1.175211e-01,4.458346e-01,4.633184e-01,4.633184e-03,2.504991e-01,2.582144e-01,2.582144e-03
1.196578e-01,4.092546e-01,4.194458e-01,4.194458e-03,2.276720e-01,2.289599e-01,2.289599e-03
1.217946e-01,3.876603e-01,4.004063e-01,4.004063e-03,2.108491e-01,2.150465e-01,2.150465e-03
1.239313e-01,3.619228e-01,3.757515e-01,3.757515e-03,1.984191e-01,2.053461e-01,2.053461e-03
1.260681e-01,3.283694e-01,3.406014e-01,3.406014e-03,1.772568e-01,1.824745e-01,1.824745e-03
1.282048e-01,3.180985e-01,3.244687e-01,3.244687e-03,1.708201e-01,1.761963e-01,1.761963e-03
1.303416e-01,2.973322e-01,3.081205e-01,3.081205e-03,1.568290e-01,1.616799e-01,1.616799e-03
1.324783e-01,2.812594e-01,2.890749e-01,2.890749e-03,1.452807e-01,1.479043e-01,1.479043e-03
1.346151e-01,2.636102e-01,2.773337e-01,2.773337e-03,1.349836e-01,1.395393e-01,1.395393e-03
1.367518e-01,2.525811e-01,2.630505e-01,2.630505e-03,1.273899e-01,1.323447e-01,1.323447e-03
1.388886e-01,2.394589e-01,2.518663e-01,2.518663e-03,1.180963e-01,1.218367e-01,1.218367e-03
1.410253e-01,2.272831e-01,2.377170e-01,2.377170e-03,1.094604e-01,1.112528e-01,1.112528e-03
1.431621e-01,2.187160e-01,2.369349e-01,2.369349e-03,1.018797e-01,1.067648e-01,1.067648e-03
1.452988e-01,2.088602e-01,2.206433e-01,2.206433e-03,9.444811e-02,9.860308e-02,9.860308e-04
1.474355e-01,2.045848e-01,2.161037e-01,2.161037e-03,9.063409e-02,9.161834e-02,9.161834e-04
1.495723e-01,1.953102e-01,2.086424e-01,2.086424e-03,8.524494e-02,8.852674e-02,8.852674e-04
1.517090e-01,1.840435e-01,1.939805e-01,1.939805e-03,7.913235e-02,8.005581e-02,8.005581e-04
1.538458e-01,1.799056e-01,1.953381e-01,1.953381e-03,7.383468e-02,7.707682e-02,7.707682e-04
1.559825e-01,1.719948e-01,1.878637e-01,1.878637e-03,7.034160e-02,7.463517e-02,7.463517e-04
1.581193e-01,1.657553e-01,1.799653e-01,1.799653e-03,6.503135e-02,6.762390e-02,6.762390e-04
1.602560e-01,1.566331e-01,1.666815e-01,1.666815e-03,6.253793e-02,6.555546e-02,6.555546e-04
1.623928e-01,1.509136e-01,1.640861e-01,1.640861e-03,5.793250e-02,5.934189e-02,5.934189e-04
1.645295e-01,1.445036e-01,1.559936e-01,1.559936e-03,5.505861e-02,5.668207e-02,5.668207e-04
1.666663e-01,1.406841e-01,1.494360e-01,1.494360e-03,5.230590e-02,5.495075e-02,5.495075e-04
1.688030e-01,1.370619e-01,1.490961e-01,1.490961e-03,4.941598e-02,5.146387e-02,5.146387e-04
1.709398e-01,1.309616e-01,1.417960e-01,1.417960e-03,4.715266e-02,4.930492e-02,4.930492e-04
1.730765e-01,1.235417e-01,1.371567e-01,1.371567e-03,4.293755e-02,4.488207e-02,4.488207e-04
1.752133e-01,1.201314e-01,1.318904e-01,1.318904e-03,4.212203e-02,4.551150e-02,4.551150e-04
1.773500e-01,1.178981e-01,1.266140e-01,1.266140e-03,3.938618e-02,4.117784e-02,4.117784e-04
1.794868e-01,1.104270e-01,1.192402e-01,1.192402e-03,3.722374e-02,3.908120e-02,3.908120e-04
1.816235e-01,1.072306e-01,1.154144e-01,1.154144e-03,3.495732e-02,3.754312e-02,3.754312e-04
