statistic,value
mean_flux,0.3948518341123207
median_flux,0.4096888601779938
std_flux,0.30677825987772767
min_flux,2.9382650407717056e-39
max_flux,0.993628978729248
mean_tau,3353.3005825741375
median_tau,0.8923572897911072
effective_tau,0.9292446879630477
deep_absorption_frac,0.28517160686958
moderate_absorption_frac,0.28862242815847644
weak_absorption_frac,0.4262059649719436
tau_eff_err,0.0033162005486428187
tau_eff_std,0.33162005486428187
mean_flux_err,0.0007686694351453882
mean_flux_std,0.07686694351453882
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4150243970170614
tau_eff_H_total,inf
hi_fraction_eff,0.0
