statistic,value
mean_flux,0.5667815489202245
median_flux,0.6879619359970093
std_flux,0.33249720001328475
min_flux,2.9382650407717056e-39
max_flux,0.9981088638305664
mean_tau,2173.743586889809
median_tau,0.37402182817459106
effective_tau,0.5677813247649443
deep_absorption_frac,0.17946512770842302
moderate_absorption_frac,0.1773228511981633
weak_absorption_frac,0.6432120210934137
tau_eff_err,0.002524563085930043
tau_eff_std,0.25245630859300433
mean_flux_err,0.0008814902154772062
mean_flux_std,0.08814902154772063
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.4559067437545634
tau_eff_H_total,446.6628857133547
hi_fraction_eff,0.001271162978400549
