statistic,value
mean_flux,0.7121375866802352
median_flux,0.8656513094902039
std_flux,0.3164546457501462
min_flux,2.9382650407717056e-39
max_flux,0.9997795224189758
mean_tau,1992.5442185627671
median_tau,0.14427311718463898
effective_tau,0.33948414651911946
deep_absorption_frac,0.10422501813461611
moderate_absorption_frac,0.11632315504142328
weak_absorption_frac,0.7794518268239606
tau_eff_err,0.0032225162707427545
tau_eff_std,0.32225162707427546
mean_flux_err,0.0008249640928480625
mean_flux_std,0.08249640928480625
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.45275243139295096
tau_eff_H_total,484.1260651521788
hi_fraction_eff,0.0007012308789436776
