# n_sightlines = 10000
# X = 2.081520e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 2.081520e-01
# redshift = 3.996095
# n_absorbers = 610000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.381110
# beta_fit_err = 0.114096
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,6.190723e-13,7537,7.130863e-15,2.000000e-01,1.292447e+13
1.331141e+01,1.463032e-12,28230,8.707596e-15,2.000000e-01,2.048390e+13
1.351141e+01,2.089408e-12,63897,8.265765e-15,2.000000e-01,3.246479e+13
1.371141e+01,1.948080e-12,94420,6.339789e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.346590e-12,103441,4.186867e-15,2.000000e-01,8.154787e+13
1.411141e+01,7.449484e-13,90695,2.473629e-15,2.000000e-01,1.292447e+14
1.431141e+01,3.619073e-13,69832,1.369525e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.643778e-13,50269,7.331502e-16,2.000000e-01,3.246479e+14
1.471141e+01,7.054518e-14,34192,3.815093e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.957940e-14,22722,1.962303e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.232231e-14,15002,1.006045e-16,2.000000e-01,1.292447e+15
1.531141e+01,5.060234e-15,9764,5.121023e-17,2.000000e-01,2.048390e+15
1.551141e+01,2.018221e-15,6172,2.568951e-17,2.000000e-01,3.246479e+15
1.571141e+01,7.924778e-16,3841,1.278689e-17,2.000000e-01,5.145323e+15
1.591141e+01,3.129517e-16,2404,6.382783e-18,2.000000e-01,8.154787e+15
1.611141e+01,1.324882e-16,1613,3.298831e-18,2.000000e-01,1.292447e+16
1.631141e+01,5.819995e-17,1123,1.736732e-18,2.000000e-01,2.048390e+16
1.651141e+01,2.524411e-17,772,9.085555e-19,2.000000e-01,3.246479e+16
1.671141e+01,1.211103e-17,587,4.998755e-19,2.000000e-01,5.145323e+16
1.691141e+01,5.194165e-18,399,2.600335e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.743401e-18,334,1.501122e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.181620e-18,228,7.825467e-20,2.000000e-01,2.048390e+17
1.751141e+01,6.507226e-19,199,4.612850e-20,2.000000e-01,3.246479e+17
1.771141e+01,3.713773e-19,180,2.768083e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.184634e-19,91,1.241834e-20,2.000000e-01,8.154787e+17
1.811141e+01,9.281566e-20,113,8.731363e-21,2.000000e-01,1.292447e+18
1.831141e+01,5.286193e-20,102,5.234111e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.648670e-20,81,2.942967e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.794990e-20,87,1.924431e-21,2.000000e-01,5.145323e+18
1.891141e+01,8.722031e-21,67,1.065566e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.846127e-21,59,6.309121e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.850398e-21,55,3.843476e-22,2.000000e-01,2.048390e+19
1.951141e+01,2.321674e-21,71,2.755320e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.078111e-22,44,1.368577e-22,2.000000e-01,5.145323e+19
1.991141e+01,6.508978e-22,50,9.205085e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.285510e-22,40,5.194848e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.606588e-22,31,2.885517e-23,2.000000e-01,2.048390e+20
2.051141e+01,7.520915e-23,23,1.568219e-23,2.000000e-01,3.246479e+20
2.071141e+01,4.539056e-23,22,9.677299e-24,2.000000e-01,5.145323e+20
2.091141e+01,2.473412e-23,19,5.674396e-24,2.000000e-01,8.154787e+20
2.111141e+01,7.392398e-24,9,2.464133e-24,2.000000e-01,1.292447e+21
2.131141e+01,2.591271e-24,5,1.158852e-24,2.000000e-01,2.048390e+21
2.151141e+01,3.269963e-25,1,3.269963e-25,2.000000e-01,3.246479e+21
2.171141e+01,2.063207e-25,1,2.063207e-25,2.000000e-01,5.145323e+21
2.191141e+01,2.603591e-25,2,1.841017e-25,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
