statistic,value
mean_flux,0.2479057797648324
median_flux,0.17768403887748718
std_flux,0.24700601757515825
min_flux,2.9382650407717056e-39
max_flux,0.9862291216850281
mean_tau,3801.744993036878
median_tau,1.7277483940124512
effective_tau,1.3947065253082527
deep_absorption_frac,0.416976180764624
moderate_absorption_frac,0.38156346832410737
weak_absorption_frac,0.20146035091126865
tau_eff_err,0.0037568972072989483
tau_eff_std,0.3756897207298948
mean_flux_err,0.000668333160448763
mean_flux_std,0.0668333160448763
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.41081070049773916
tau_eff_H_total,inf
hi_fraction_eff,0.0
