statistic,value
mean_flux,0.5713128784217563
median_flux,0.6917849183082581
std_flux,0.3309816958770697
min_flux,2.9382650407717056e-39
max_flux,0.9977455139160156
mean_tau,2293.5603198152785
median_tau,0.36848020553588867
effective_tau,0.559818271195701
deep_absorption_frac,0.17430057397044052
moderate_absorption_frac,0.1774717211938585
weak_absorption_frac,0.6482277048357009
tau_eff_err,0.0024411587838259283
tau_eff_std,0.24411587838259283
mean_flux_err,0.0008829820879492303
mean_flux_std,0.08829820879492303
n_sightlines,10000.0
tau_eff_obs_target,0.3620014421674397
mean_flux_target,0.6962813636867353
tau_scale_factor,0.47027805561654873
tau_eff_H_total,inf
hi_fraction_eff,0.0
