statistic,value
mean_flux,0.48114138429637754
median_flux,0.5449386239051819
std_flux,0.314449021405013
min_flux,2.9382650407717056e-39
max_flux,0.998207688331604
mean_tau,2887.2884675169857
median_tau,0.6070820689201355
effective_tau,0.7315941138216514
deep_absorption_frac,0.20745961930659415
moderate_absorption_frac,0.2533966786442653
weak_absorption_frac,0.5391437020491405
tau_eff_err,0.0036151491570460747
tau_eff_std,0.3615149157046075
mean_flux_err,0.0009421834171367049
mean_flux_std,0.0942183417136705
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,1.198426212224504
tau_eff_H_total,inf
hi_fraction_eff,0.0
