ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,2.014271e+05,8.835864e+04
HI 1215Å,76727,7.672700e+01,8.967001e-01,3.686354e+03,2.174304e+00
