statistic,value
mean_flux,0.22926476525370282
median_flux,0.14705219864845276
std_flux,0.23993612079435947
min_flux,2.9382650407717056e-39
max_flux,0.9858072400093079
mean_tau,3021.8469970676497
median_tau,1.9169676303863525
effective_tau,1.4728777631422607
deep_absorption_frac,0.4468732252112266
moderate_absorption_frac,0.3754927551714092
weak_absorption_frac,0.17763401961736427
tau_eff_err,0.0033584527356441568
tau_eff_std,0.3358452735644157
mean_flux_err,0.0005944537389111467
mean_flux_std,0.05944537389111467
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.37227059946118723
tau_eff_H_total,inf
hi_fraction_eff,0.0
