statistic,value
mean_flux,0.7950338954556336
median_flux,0.9371600151062012
std_flux,0.28765122234118345
min_flux,2.9382650407717056e-39
max_flux,0.9995452761650085
mean_tau,4131.6331658780555
median_tau,0.06490124017000198
effective_tau,0.2293705294434349
deep_absorption_frac,0.06634140008897157
moderate_absorption_frac,0.08777304565859183
weak_absorption_frac,0.8458855542524366
tau_eff_err,0.009902629011191077
tau_eff_std,0.9902629011191076
mean_flux_err,0.0007523349069560925
mean_flux_std,0.07523349069560925
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.36912817028479405
tau_eff_H_total,539.9536731886647
hi_fraction_eff,0.00042479668281444064
