ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.837259e+04,2.475983e+03
HI 1215Å,11789,1.178900e+01,2.996167e-02,3.129228e+04,1.072736e+00
