# n_pixels = 225710000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.976317e-01,2.092367e-04,892149
3.000000e-02,2.000000e-02,4.000000e-02,4.135661e-02,9.571545e-05,186692
5.000000e-02,4.000000e-02,6.000000e-02,3.666630e-02,9.012455e-05,165519
7.000000e-02,6.000000e-02,8.000000e-02,3.332041e-02,8.591417e-05,150415
9.000000e-02,8.000000e-02,1.000000e-01,3.206703e-02,8.428281e-05,144757
1.100000e-01,1.000000e-01,1.200000e-01,3.069027e-02,8.245366e-05,138542
1.300000e-01,1.200000e-01,1.400000e-01,2.981326e-02,8.126701e-05,134583
1.500000e-01,1.400000e-01,1.600000e-01,3.029418e-02,8.191986e-05,136754
1.700000e-01,1.600000e-01,1.800000e-01,3.073036e-02,8.250750e-05,138723
1.900000e-01,1.800000e-01,2.000000e-01,3.134642e-02,8.333042e-05,141504
2.100000e-01,2.000000e-01,2.200000e-01,3.293363e-02,8.541407e-05,148669
2.300000e-01,2.200000e-01,2.400000e-01,3.345443e-02,8.608677e-05,151020
2.500000e-01,2.400000e-01,2.600000e-01,3.445151e-02,8.736022e-05,155521
2.700000e-01,2.600000e-01,2.800000e-01,3.645053e-02,8.985899e-05,164545
2.900000e-01,2.800000e-01,3.000000e-01,3.701387e-02,9.055070e-05,167088
3.100000e-01,3.000000e-01,3.200000e-01,3.781778e-02,9.152876e-05,170717
3.300000e-01,3.200000e-01,3.400000e-01,3.888552e-02,9.281187e-05,175537
3.500000e-01,3.400000e-01,3.600000e-01,4.058549e-02,9.481891e-05,183211
3.700000e-01,3.600000e-01,3.800000e-01,4.277369e-02,9.734149e-05,193089
3.900000e-01,3.800000e-01,4.000000e-01,4.407115e-02,9.880679e-05,198946
4.100000e-01,4.000000e-01,4.200000e-01,4.694276e-02,1.019750e-04,211909
4.300000e-01,4.200000e-01,4.400000e-01,5.112755e-02,1.064234e-04,230800
4.500000e-01,4.400000e-01,4.600000e-01,5.244783e-02,1.077887e-04,236760
4.700000e-01,4.600000e-01,4.800000e-01,5.486709e-02,1.102467e-04,247681
4.900000e-01,4.800000e-01,5.000000e-01,5.682114e-02,1.121927e-04,256502
5.100000e-01,5.000000e-01,5.200000e-01,5.960325e-02,1.149065e-04,269061
5.300000e-01,5.200000e-01,5.400000e-01,6.322981e-02,1.183506e-04,285432
5.500000e-01,5.400000e-01,5.600000e-01,6.623455e-02,1.211300e-04,298996
5.700000e-01,5.600000e-01,5.800000e-01,7.108347e-02,1.254856e-04,320885
5.900000e-01,5.800000e-01,6.000000e-01,7.678991e-02,1.304252e-04,346645
6.100000e-01,6.000000e-01,6.200000e-01,8.318107e-02,1.357444e-04,375496
6.300000e-01,6.200000e-01,6.400000e-01,8.874175e-02,1.402083e-04,400598
6.500000e-01,6.400000e-01,6.600000e-01,9.707102e-02,1.466407e-04,438198
6.700000e-01,6.600000e-01,6.800000e-01,1.063358e-01,1.534791e-04,480021
6.900000e-01,6.800000e-01,7.000000e-01,1.167886e-01,1.608458e-04,527207
7.100000e-01,7.000000e-01,7.200000e-01,1.295866e-01,1.694298e-04,584980
7.300000e-01,7.200000e-01,7.400000e-01,1.433031e-01,1.781712e-04,646899
7.500000e-01,7.400000e-01,7.600000e-01,1.610775e-01,1.888979e-04,727136
7.700000e-01,7.600000e-01,7.800000e-01,1.829815e-01,2.013322e-04,826015
7.900000e-01,7.800000e-01,8.000000e-01,2.085052e-01,2.149156e-04,941234
8.100000e-01,8.000000e-01,8.200000e-01,2.386153e-01,2.299104e-04,1077157
8.300000e-01,8.200000e-01,8.400000e-01,2.815312e-01,2.497312e-04,1270888
8.500000e-01,8.400000e-01,8.600000e-01,3.334296e-01,2.717764e-04,1505168
8.700000e-01,8.600000e-01,8.800000e-01,4.045521e-01,2.993621e-04,1826229
8.900000e-01,8.800000e-01,9.000000e-01,5.170046e-01,3.384206e-04,2333862
9.100000e-01,9.000000e-01,9.200000e-01,6.756147e-01,3.868647e-04,3049860
9.300000e-01,9.200000e-01,9.400000e-01,9.419798e-01,4.568045e-04,4252285
9.500000e-01,9.400000e-01,9.600000e-01,1.468979e+00,5.704498e-04,6631267
9.700000e-01,9.600000e-01,9.800000e-01,2.898693e+00,8.013288e-04,13085282
9.900000e-01,9.800000e-01,1.000000e+00,3.945053e+01,2.956215e-03,178087566
