statistic,value
mean_flux,0.9589245964727985
median_flux,0.9975535273551941
std_flux,0.12996694945378992
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,937.5915168762882
median_tau,0.002449456136673689
effective_tau,0.04194283443419694
deep_absorption_frac,0.006820840902042444
moderate_absorption_frac,0.015870369057640336
weak_absorption_frac,0.9773087900403172
tau_eff_err,0.0030933148276542505
tau_eff_std,0.30933148276542505
mean_flux_err,0.00043037022605191516
mean_flux_std,0.043037022605191516
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,15.55124046414
hi_fraction_eff,0.0026970732096096676
