k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,5.590885e+00,5.735680e+01,5.735680e-01
2.887885e-03,4.004416e+00,8.065965e+00,8.065965e-02
5.775771e-03,3.289816e+00,5.382456e+00,5.382456e-02
8.663656e-03,2.652138e+00,4.137563e+00,4.137563e-02
1.155154e-02,2.264478e+00,3.469449e+00,3.469449e-02
1.443943e-02,1.912736e+00,2.690686e+00,2.690686e-02
1.732731e-02,1.631120e+00,2.243622e+00,2.243622e-02
2.021520e-02,1.402779e+00,1.969715e+00,1.969715e-02
2.310308e-02,1.200013e+00,1.607110e+00,1.607110e-02
2.599097e-02,1.034562e+00,1.403463e+00,1.403463e-02
2.887885e-02,8.992030e-01,1.224850e+00,1.224850e-02
3.176674e-02,7.617805e-01,1.017771e+00,1.017771e-02
3.465462e-02,6.529784e-01,8.612894e-01,8.612894e-03
3.754251e-02,5.515492e-01,7.162485e-01,7.162485e-03
4.043039e-02,4.855142e-01,6.477720e-01,6.477720e-03
4.331828e-02,4.192606e-01,5.504365e-01,5.504365e-03
4.620616e-02,3.568232e-01,4.492125e-01,4.492125e-03
4.909405e-02,3.116080e-01,4.107250e-01,4.107250e-03
5.198193e-02,2.740499e-01,3.617964e-01,3.617964e-03
5.486982e-02,2.345795e-01,3.034299e-01,3.034299e-03
5.775771e-02,2.062168e-01,2.590782e-01,2.590782e-03
6.064559e-02,1.780927e-01,2.276953e-01,2.276953e-03
6.353348e-02,1.599354e-01,2.027258e-01,2.027258e-03
6.642136e-02,1.379353e-01,1.784083e-01,1.784083e-03
6.930925e-02,1.213452e-01,1.582747e-01,1.582747e-03
7.219713e-02,1.082882e-01,1.374247e-01,1.374247e-03
7.508502e-02,9.345771e-02,1.168357e-01,1.168357e-03
7.797290e-02,8.102366e-02,1.014754e-01,1.014754e-03
8.086079e-02,7.200570e-02,9.131493e-02,9.131493e-04
8.374867e-02,6.294114e-02,8.248386e-02,8.248386e-04
8.663656e-02,5.444921e-02,6.899759e-02,6.899759e-04
8.952444e-02,4.743466e-02,5.783124e-02,5.783124e-04
9.241233e-02,4.346216e-02,5.507339e-02,5.507339e-04
9.530021e-02,3.863746e-02,4.887778e-02,4.887778e-04
9.818810e-02,3.346201e-02,4.225691e-02,4.225691e-04
1.010760e-01,2.944577e-02,3.654302e-02,3.654302e-04
1.039639e-01,2.538111e-02,3.206686e-02,3.206686e-04
1.068518e-01,2.252147e-02,2.772731e-02,2.772731e-04
1.097396e-01,2.015402e-02,2.534614e-02,2.534614e-04
1.126275e-01,1.750676e-02,2.187173e-02,2.187173e-04
1.155154e-01,1.562527e-02,1.959559e-02,1.959559e-04
1.184033e-01,1.365579e-02,1.745014e-02,1.745014e-04
1.212912e-01,1.207951e-02,1.497664e-02,1.497664e-04
1.241791e-01,1.049569e-02,1.314333e-02,1.314333e-04
1.270670e-01,9.360594e-03,1.153270e-02,1.153270e-04
1.299548e-01,8.598813e-03,1.106587e-02,1.106587e-04
1.328427e-01,7.514127e-03,9.879008e-03,9.879008e-05
1.357306e-01,6.481123e-03,8.267323e-03,8.267323e-05
1.386185e-01,5.763097e-03,7.457900e-03,7.457900e-05
1.415064e-01,5.086016e-03,6.450922e-03,6.450922e-05
1.443943e-01,4.448275e-03,5.780933e-03,5.780933e-05
1.472821e-01,3.957229e-03,5.238546e-03,5.238546e-05
1.501700e-01,3.540768e-03,4.624157e-03,4.624157e-05
1.530579e-01,3.108255e-03,4.054052e-03,4.054052e-05
1.559458e-01,2.750103e-03,3.585221e-03,3.585221e-05
1.588337e-01,2.459324e-03,3.407406e-03,3.407406e-05
1.617216e-01,2.155113e-03,2.902144e-03,2.902144e-05
1.646095e-01,1.895954e-03,2.613414e-03,2.613414e-05
1.674973e-01,1.706002e-03,2.300078e-03,2.300078e-05
1.703852e-01,1.502158e-03,2.072476e-03,2.072476e-05
1.732731e-01,1.332003e-03,1.820185e-03,1.820185e-05
1.761610e-01,1.181774e-03,1.623132e-03,1.623132e-05
1.790489e-01,1.057305e-03,1.514997e-03,1.514997e-05
1.819368e-01,9.429840e-04,1.354257e-03,1.354257e-05
1.848247e-01,8.136394e-04,1.179979e-03,1.179979e-05
1.877125e-01,7.595785e-04,1.119490e-03,1.119490e-05
1.906004e-01,6.578217e-04,9.642249e-04,9.642249e-06
1.934883e-01,5.978863e-04,8.892926e-04,8.892926e-06
1.963762e-01,5.312396e-04,8.201266e-04,8.201266e-06
1.992641e-01,4.650090e-04,7.160120e-04,7.160120e-06
2.021520e-01,4.152328e-04,6.846462e-04,6.846462e-06
2.050399e-01,3.756622e-04,6.010060e-04,6.010060e-06
2.079277e-01,3.357008e-04,5.596032e-04,5.596032e-06
2.108156e-01,2.916065e-04,4.855556e-04,4.855556e-06
2.137035e-01,2.731811e-04,4.590578e-04,4.590578e-06
2.165914e-01,2.369714e-04,3.870119e-04,3.870119e-06
2.194793e-01,2.160916e-04,3.747140e-04,3.747140e-06
2.223672e-01,1.934940e-04,3.356678e-04,3.356678e-06
2.252551e-01,1.733583e-04,3.099575e-04,3.099575e-06
2.281429e-01,1.563055e-04,2.891516e-04,2.891516e-06
2.310308e-01,1.428436e-04,2.850670e-04,2.850670e-06
2.339187e-01,1.284396e-04,2.638234e-04,2.638234e-06
2.368066e-01,1.154411e-04,2.370044e-04,2.370044e-06
2.396945e-01,1.026383e-04,2.237943e-04,2.237943e-06
2.425824e-01,9.330603e-05,2.120276e-04,2.120276e-06
2.454702e-01,8.655723e-05,2.010003e-04,2.010003e-06
2.483581e-01,7.938082e-05,1.941010e-04,1.941010e-06
2.512460e-01,7.145898e-05,1.889875e-04,1.889875e-06
2.541339e-01,6.325911e-05,1.746972e-04,1.746972e-06
2.570218e-01,5.782845e-05,1.688551e-04,1.688551e-06
2.599097e-01,5.283857e-05,1.479581e-04,1.479581e-06
2.627976e-01,4.710158e-05,1.255471e-04,1.255471e-06
2.656854e-01,4.221318e-05,1.178666e-04,1.178666e-06
2.685733e-01,3.811166e-05,1.041551e-04,1.041551e-06
2.714612e-01,3.417141e-05,9.340979e-05,9.340979e-07
2.743491e-01,3.179637e-05,8.925704e-05,8.925704e-07
2.772370e-01,2.867852e-05,8.929888e-05,8.929888e-07
2.801249e-01,2.562132e-05,7.986743e-05,7.986743e-07
2.830128e-01,2.390881e-05,8.237697e-05,8.237697e-07
2.859006e-01,2.219916e-05,7.824356e-05,7.824356e-07
2.887885e-01,2.081700e-05,8.055661e-05,8.055661e-07
2.916764e-01,1.914720e-05,7.831963e-05,7.831963e-07
2.945643e-01,1.804487e-05,8.155266e-05,8.155266e-07
2.974522e-01,1.652471e-05,7.760322e-05,7.760322e-07
3.003401e-01,1.502859e-05,7.466316e-05,7.466316e-07
3.032280e-01,1.393821e-05,7.000764e-05,7.000764e-07
3.061158e-01,1.290257e-05,6.853967e-05,6.853967e-07
3.090037e-01,1.157212e-05,5.713052e-05,5.713052e-07
3.118916e-01,1.045557e-05,5.141849e-05,5.141849e-07
3.147795e-01,9.424512e-06,4.519792e-05,4.519792e-07
3.176674e-01,8.544382e-06,3.916926e-05,3.916926e-07
3.205553e-01,7.727965e-06,3.543818e-05,3.543818e-07
3.234432e-01,7.239532e-06,3.387537e-05,3.387537e-07
3.263310e-01,6.691034e-06,3.255266e-05,3.255266e-07
3.292189e-01,6.144277e-06,3.122350e-05,3.122350e-07
3.321068e-01,5.937524e-06,3.223409e-05,3.223409e-07
3.349947e-01,5.675647e-06,3.322882e-05,3.322882e-07
3.378826e-01,5.426711e-06,3.384159e-05,3.384159e-07
3.407705e-01,5.164256e-06,3.534442e-05,3.534442e-07
3.436583e-01,4.882844e-06,3.588100e-05,3.588100e-07
3.465462e-01,4.695813e-06,3.644937e-05,3.644937e-07
3.494341e-01,4.333558e-06,3.449910e-05,3.449910e-07
3.523220e-01,3.984160e-06,3.107124e-05,3.107124e-07
3.552099e-01,3.732373e-06,2.874559e-05,2.874559e-07
3.580978e-01,3.469199e-06,2.641600e-05,2.641600e-07
3.609857e-01,3.114033e-06,2.299377e-05,2.299377e-07
3.638735e-01,2.867412e-06,2.024454e-05,2.024454e-07
3.667614e-01,2.587294e-06,1.823614e-05,1.823614e-07
3.696493e-01,2.399804e-06,1.707796e-05,1.707796e-07
3.725372e-01,2.194046e-06,1.554201e-05,1.554201e-07
3.754251e-01,2.072916e-06,1.501340e-05,1.501340e-07
3.783130e-01,2.010462e-06,1.508340e-05,1.508340e-07
3.812009e-01,1.963238e-06,1.509893e-05,1.509893e-07
3.840887e-01,1.886258e-06,1.541323e-05,1.541323e-07
3.869766e-01,1.860735e-06,1.616696e-05,1.616696e-07
3.898645e-01,1.782644e-06,1.621314e-05,1.621314e-07
3.927524e-01,1.746070e-06,1.674337e-05,1.674337e-07
3.956403e-01,1.648080e-06,1.647481e-05,1.647481e-07
3.985282e-01,1.567329e-06,1.594234e-05,1.594234e-07
4.014161e-01,1.488500e-06,1.515116e-05,1.515116e-07
4.043039e-01,1.388850e-06,1.380906e-05,1.380906e-07
4.071918e-01,1.254551e-06,1.205122e-05,1.205122e-07
4.100797e-01,1.163402e-06,1.111600e-05,1.111600e-07
4.129676e-01,1.058402e-06,9.832416e-06,9.832416e-08
4.158555e-01,9.713349e-07,9.112654e-06,9.112654e-08
4.187434e-01,8.930331e-07,8.463751e-06,8.463751e-08
4.216312e-01,8.384997e-07,8.121456e-06,8.121456e-08
4.245191e-01,8.098491e-07,7.962461e-06,7.962461e-08
4.274070e-01,7.780413e-07,7.707438e-06,7.707438e-08
4.302949e-01,7.546755e-07,7.396878e-06,7.396878e-08
4.331828e-01,7.465333e-07,7.615984e-06,7.615984e-08
4.360707e-01,7.238891e-07,7.740154e-06,7.740154e-08
4.389586e-01,7.119969e-07,8.113840e-06,8.113840e-08
4.418464e-01,7.014136e-07,8.162079e-06,8.162079e-08
4.447343e-01,6.666155e-07,7.832049e-06,7.832049e-08
4.476222e-01,6.423302e-07,7.700419e-06,7.700419e-08
4.505101e-01,6.024270e-07,7.179642e-06,7.179642e-08
4.533980e-01,5.592024e-07,6.703238e-06,6.703238e-08
4.562859e-01,5.136137e-07,6.158747e-06,6.158747e-08
4.591738e-01,4.704116e-07,5.582977e-06,5.582977e-08
4.620616e-01,4.337248e-07,5.186066e-06,5.186066e-08
