statistic,value
mean_flux,0.9417991365784385
median_flux,0.9934170842170715
std_flux,0.15330109584217652
min_flux,2.9382650407717056e-39
max_flux,0.9999998807907104
mean_tau,347.14116043446273
median_tau,0.006604677997529507
effective_tau,0.05996325795114673
deep_absorption_frac,0.010174523141977294
moderate_absorption_frac,0.022707827365905226
weak_absorption_frac,0.9671176494921174
tau_eff_err,0.0009512168805160636
tau_eff_std,0.09512168805160635
mean_flux_err,0.00047741779903427164
mean_flux_std,0.047741779903427164
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,13.658370602854706
hi_fraction_eff,0.0043902204451007785
