statistic,value
mean_flux,0.9580246482212662
median_flux,0.997582197189331
std_flux,0.13128851190871657
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,251.17485642012204
median_tau,0.00242071901448071
effective_tau,0.04288177251003781
deep_absorption_frac,0.006853989632714545
moderate_absorption_frac,0.016148079393912544
weak_absorption_frac,0.976997930973373
tau_eff_err,0.0008800102122435136
tau_eff_std,0.08800102122435137
mean_flux_err,0.00042786848967632936
mean_flux_std,0.042786848967632934
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,14.503314046238657
hi_fraction_eff,0.0029566878276632057
