k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.299767e+01,1.286426e+02,1.286426e+00,1.853147e+01,9.046062e+01,9.046062e-01
2.398801e-03,3.680338e+01,3.870026e+01,3.870026e-01,2.007664e+01,2.453394e+01,2.453394e-01
4.797602e-03,2.718795e+01,2.738701e+01,2.738701e-01,1.503281e+01,1.657719e+01,1.657719e-01
7.196402e-03,2.068133e+01,2.065003e+01,2.065003e-01,1.138978e+01,1.198876e+01,1.198876e-01
9.595203e-03,1.769278e+01,1.786912e+01,1.786912e-01,9.931950e+00,1.053723e+01,1.053723e-01
1.199400e-02,1.544252e+01,1.541449e+01,1.541449e-01,8.681888e+00,9.058548e+00,9.058548e-02
1.439280e-02,1.324276e+01,1.345192e+01,1.345192e-01,7.513475e+00,7.888621e+00,7.888621e-02
1.679161e-02,1.190785e+01,1.199013e+01,1.199013e-01,6.797050e+00,7.047514e+00,7.047514e-02
1.919041e-02,9.876930e+00,1.015450e+01,1.015450e-01,5.656997e+00,5.980586e+00,5.980586e-02
2.158921e-02,9.368656e+00,9.407055e+00,9.407055e-02,5.307216e+00,5.533673e+00,5.533673e-02
2.398801e-02,8.247388e+00,8.393042e+00,8.393042e-02,4.669164e+00,4.905253e+00,4.905253e-02
2.638681e-02,6.908790e+00,7.165371e+00,7.165371e-02,3.966593e+00,4.203798e+00,4.203798e-02
2.878561e-02,6.124776e+00,6.374434e+00,6.374434e-02,3.511782e+00,3.705940e+00,3.705940e-02
3.118441e-02,5.533279e+00,5.843001e+00,5.843001e-02,3.162079e+00,3.382861e+00,3.382861e-02
3.358321e-02,4.833647e+00,5.012938e+00,5.012938e-02,2.762261e+00,2.903137e+00,2.903137e-02
3.598201e-02,4.365784e+00,4.457818e+00,4.457818e-02,2.497937e+00,2.568171e+00,2.568171e-02
3.838081e-02,4.039200e+00,4.135528e+00,4.135528e-02,2.274040e+00,2.400673e+00,2.400673e-02
4.077961e-02,3.541372e+00,3.665354e+00,3.665354e-02,1.995448e+00,2.110421e+00,2.110421e-02
4.317841e-02,3.093364e+00,3.219779e+00,3.219779e-02,1.752610e+00,1.838672e+00,1.838672e-02
4.557721e-02,2.826496e+00,2.926589e+00,2.926589e-02,1.606111e+00,1.670138e+00,1.670138e-02
4.797602e-02,2.582999e+00,2.719361e+00,2.719361e-02,1.449202e+00,1.514977e+00,1.514977e-02
5.037482e-02,2.262452e+00,2.343861e+00,2.343861e-02,1.264553e+00,1.323913e+00,1.323913e-02
5.277362e-02,2.035985e+00,2.162797e+00,2.162797e-02,1.144630e+00,1.217062e+00,1.217062e-02
5.517242e-02,1.828906e+00,1.974406e+00,1.974406e-02,1.014390e+00,1.092064e+00,1.092064e-02
