statistic,value
mean_flux,0.38623398932514574
median_flux,0.39619016647338867
std_flux,0.29904341902559867
min_flux,2.9382650407717056e-39
max_flux,0.9931349754333496
mean_tau,1903.8134043709508
median_tau,0.9258608818054199
effective_tau,0.9513119032147057
deep_absorption_frac,0.2815278524060534
moderate_absorption_frac,0.30765973813977215
weak_absorption_frac,0.41081240945417447
tau_eff_err,0.002497695514353834
tau_eff_std,0.2497695514353834
mean_flux_err,0.0007611939843361403
mean_flux_std,0.07611939843361404
n_sightlines,10000.0
tau_eff_obs_target,0.5554037618171708
mean_flux_target,0.5738405195244356
tau_scale_factor,0.4101157118979669
tau_eff_H_total,inf
hi_fraction_eff,0.0
