k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,1.142132e+02,2.002109e+02,2.002109e+00,5.271118e+01,1.149526e+02,1.149526e+00
2.136747e-03,1.095996e+02,1.002986e+02,1.002986e+00,5.400728e+01,5.062600e+01,5.062600e-01
4.273494e-03,8.128570e+01,7.830832e+01,7.830832e-01,3.912194e+01,3.827128e+01,3.827128e-01
6.410241e-03,7.200821e+01,7.282546e+01,7.282546e-01,3.531355e+01,3.587373e+01,3.587373e-01
8.546988e-03,6.156843e+01,6.148353e+01,6.148353e-01,3.049650e+01,3.015627e+01,3.015627e-01
1.068374e-02,5.411520e+01,5.399198e+01,5.399198e-01,2.730207e+01,2.729685e+01,2.729685e-01
1.282048e-02,4.564606e+01,4.497597e+01,4.497597e-01,2.292189e+01,2.233277e+01,2.233277e-01
1.495723e-02,4.276795e+01,4.293570e+01,4.293570e-01,2.160120e+01,2.145371e+01,2.145371e-01
1.709398e-02,3.699648e+01,3.685650e+01,3.685650e-01,1.911494e+01,1.915663e+01,1.915663e-01
1.923072e-02,3.168430e+01,3.100439e+01,3.100439e-01,1.632622e+01,1.613128e+01,1.613128e-01
2.136747e-02,2.886520e+01,2.863741e+01,2.863741e-01,1.504285e+01,1.502114e+01,1.502114e-01
2.350422e-02,2.540902e+01,2.525666e+01,2.525666e-01,1.315632e+01,1.298707e+01,1.298707e-01
2.564097e-02,2.347770e+01,2.362086e+01,2.362086e-01,1.238720e+01,1.252977e+01,1.252977e-01
2.777771e-02,2.069299e+01,2.101330e+01,2.101330e-01,1.085102e+01,1.091227e+01,1.091227e-01
2.991446e-02,1.862725e+01,1.914001e+01,1.914001e-01,9.780429e+00,1.006778e+01,1.006778e-01
3.205121e-02,1.653937e+01,1.690294e+01,1.690294e-01,8.838323e+00,8.868342e+00,8.868342e-02
3.418795e-02,1.547375e+01,1.577412e+01,1.577412e-01,8.184913e+00,8.228243e+00,8.228243e-02
3.632470e-02,1.352439e+01,1.372344e+01,1.372344e-01,7.323426e+00,7.326003e+00,7.326003e-02
3.846145e-02,1.205036e+01,1.249886e+01,1.249886e-01,6.513217e+00,6.716130e+00,6.716130e-02
4.059819e-02,1.091885e+01,1.102640e+01,1.102640e-01,5.965117e+00,6.005907e+00,6.005907e-02
4.273494e-02,9.866066e+00,1.011382e+01,1.011382e-01,5.382313e+00,5.417494e+00,5.417494e-02
4.487169e-02,8.711534e+00,8.922989e+00,8.922989e-02,4.792178e+00,4.914599e+00,4.914599e-02
4.700844e-02,7.995393e+00,8.308077e+00,8.308077e-02,4.379181e+00,4.506047e+00,4.506047e-02
4.914518e-02,7.161162e+00,7.283788e+00,7.283788e-02,3.977318e+00,3.981956e+00,3.981956e-02
5.128193e-02,6.227583e+00,6.427800e+00,6.427800e-02,3.468796e+00,3.530916e+00,3.530916e-02
5.341868e-02,5.790974e+00,5.931051e+00,5.931051e-02,3.240043e+00,3.327171e+00,3.327171e-02
5.555542e-02,5.205221e+00,5.378892e+00,5.378892e-02,2.992408e+00,3.068309e+00,3.068309e-02
5.769217e-02,4.660272e+00,4.912356e+00,4.912356e-02,2.654046e+00,2.749024e+00,2.749024e-02
5.982892e-02,4.265832e+00,4.446518e+00,4.446518e-02,2.427136e+00,2.511628e+00,2.511628e-02
6.196567e-02,3.773939e+00,3.878975e+00,3.878975e-02,2.182449e+00,2.190963e+00,2.190963e-02
6.410241e-02,3.338040e+00,3.527366e+00,3.527366e-02,1.953973e+00,1.996408e+00,1.996408e-02
6.623916e-02,3.037926e+00,3.244622e+00,3.244622e-02,1.767295e+00,1.850299e+00,1.850299e-02
6.837591e-02,2.718199e+00,2.908339e+00,2.908339e-02,1.573369e+00,1.627830e+00,1.627830e-02
7.051265e-02,2.393909e+00,2.511976e+00,2.511976e-02,1.416189e+00,1.486315e+00,1.486315e-02
7.264940e-02,2.194490e+00,2.321522e+00,2.321522e-02,1.298867e+00,1.335652e+00,1.335652e-02
7.478615e-02,1.988803e+00,2.121551e+00,2.121551e-02,1.178334e+00,1.209237e+00,1.209237e-02
7.692290e-02,1.805534e+00,1.891295e+00,1.891295e-02,1.051955e+00,1.095724e+00,1.095724e-02
7.905964e-02,1.589270e+00,1.651118e+00,1.651118e-02,9.579402e-01,9.788683e-01,9.788683e-03
8.119639e-02,1.454976e+00,1.528635e+00,1.528635e-02,8.644003e-01,9.056946e-01,9.056946e-03
8.333314e-02,1.334648e+00,1.418327e+00,1.418327e-02,7.863468e-01,8.114844e-01,8.114844e-03
8.546988e-02,1.208087e+00,1.257147e+00,1.257147e-02,7.297331e-01,7.533006e-01,7.533006e-03
8.760663e-02,1.071923e+00,1.118252e+00,1.118252e-02,6.392477e-01,6.569668e-01,6.569668e-03
8.974338e-02,9.838501e-01,1.017009e+00,1.017009e-02,5.746660e-01,5.960866e-01,5.960866e-03
9.188012e-02,8.968128e-01,9.287459e-01,9.287459e-03,5.322779e-01,5.485279e-01,5.485279e-03
9.401687e-02,8.122567e-01,8.482274e-01,8.482274e-03,4.776148e-01,4.925741e-01,4.925741e-03
9.615362e-02,7.551208e-01,8.058108e-01,8.058108e-03,4.376658e-01,4.562298e-01,4.562298e-03
