ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.710805e+05,7.296159e+04
HI 1215Å,112614,1.126140e+02,6.945177e-01,2.741071e+03,1.666365e+00
