# n_pixels = 217570000
# n_pixels_in_grid = 179403161
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.743629e-01
# frac_tau_overflow = 1.060344e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,5.562962e-01,1.928984e-04,8316775
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.961258e-01,1.996846e-04,8912237
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.170776e-01,2.031634e-04,9225472
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.229257e-01,2.041238e-04,9312903
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.179069e-01,2.032999e-04,9237871
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.033597e-01,2.008925e-04,9020387
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.807537e-01,1.970932e-04,8682421
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.565414e-01,1.929409e-04,8320440
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.260578e-01,1.875825e-04,7864702
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.921424e-01,1.814350e-04,7357659
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.633452e-01,1.760467e-04,6927133
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.313187e-01,1.698536e-04,6448328
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.012787e-01,1.638320e-04,5999223
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.704372e-01,1.574102e-04,5538133
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.472628e-01,1.524069e-04,5191670
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.226358e-01,1.469034e-04,4823490
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.023486e-01,1.422098e-04,4520191
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.852482e-01,1.381297e-04,4264536
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.693042e-01,1.342138e-04,4026169
