ion_name,n_absorbers,dN_dz,covering_fraction,mean_tau,median_tau
H (total) 1215Å,10000,1.000000e+01,1.000000e+00,1.420925e+05,5.161187e+04
HI 1215Å,111151,1.111510e+02,4.170404e-01,4.333377e+03,1.714867e+00
